;Author username;Author tag;Author avatar;Is bot;Date;Content;Mentions;Attachments;channel;sentiment_roberta;score_roberta
2674;klBc;#6330;https://cdn.discordapp.com/avatars/853725276588343337/7c5e64c0f8f24b6ae3e2ef609818344a.png;No;01/04/2022 04:41:26;Thanks Probably some spam airdrop 😫;SquallMacthorio#0646;;sa_askaquestion;Negative;0.8786816596984863
2675;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;01/04/2022 04:37:42;Not for me;klBc#6330;;sa_askaquestion;Negative;0.4841131567955017
2676;klBc;#6330;https://cdn.discordapp.com/avatars/853725276588343337/7c5e64c0f8f24b6ae3e2ef609818344a.png;No;01/04/2022 04:29:25;Was there an airdrop on December 30 I'm trying to figure out some tokens drops on that day.;;;sa_askaquestion;Neutral;0.9415618181228638
2677;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;01/04/2022 03:37:07;https://tenor.com/view/work-out-workout-leg-gif-15293982;;;sa_askaquestion;Neutral;0.9154961705207825
2678;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;01/04/2022 03:32:14;I am exercising Maybe dead in couple minutes hahaha;Duncan Idaho [TREE]#0174;;sa_askaquestion;Positive;0.4928756058216095
2679;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;01/04/2022 03:31:29;❓;SquallMacthorio#0646;;sa_askaquestion;Neutral;0.7762146592140198
2680;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;01/04/2022 03:30:57;Not for me;Duncan Idaho [TREE]#0174;;sa_askaquestion;Negative;0.4841131567955017
2681;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;01/04/2022 03:24:21;So there is hope.;SquallMacthorio#0646;;sa_askaquestion;Positive;0.8730816841125488
2682;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;01/04/2022 03:22:45;Just give it time to get back;;;sa_askaquestion;Neutral;0.7049227952957153
2683;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;01/04/2022 03:22:38;Solana is with heavy load now;swerver#3067;;sa_askaquestion;Neutral;0.6557254195213318
2684;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;01/04/2022 03:22:21;How did this happen?;swerver#3067;;sa_askaquestion;Neutral;0.8067846298217773
2685;swerver;#3067;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/04/2022 03:16:32;All of my ships are missing Is there a bug or did I get robbed?;;;sa_askaquestion;Negative;0.8465003967285156
2686;swanny1;#6222;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/04/2022 01:49:37;it just showed up just took about 1hr 20 min thanks for the help though;;;sa_askaquestion;Positive;0.7763220071792603
2687;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;01/04/2022 01:45:41;did you try <#836244660761526324 ?;abba#2967;;sa_askaquestion;Neutral;0.9117128849029541
2688;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;01/04/2022 01:44:55;If not there check step(dot)finance;;;sa_askaquestion;Neutral;0.8347240686416626
2689;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;01/04/2022 01:44:39;Did you claim your funds from inventory?;swanny1#6222;;sa_askaquestion;Neutral;0.9481534957885742
2690;abba;#2967;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/04/2022 01:39:43;I have a problem i Need help in italian please;;;sa_askaquestion;Negative;0.6238386631011963
2691;swanny1;#6222;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/04/2022 01:34:46;what do i do;;;sa_askaquestion;Neutral;0.6995671987533569
2692;swanny1;#6222;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;01/04/2022 01:34:08;sold a ship and not receiving my payment its been over a hour;;;sa_askaquestion;Negative;0.8500509262084961
2693;Mr. Brombal;#9220;https://cdn.discordapp.com/avatars/419529016677236746/4a37b7af6b4b8c38bb42afdc652afd10.png;No;01/04/2022 00:59:07;I did mine through Browser extension then on the bottom left of play.staratlas.com there is a connect wallet button;Jory#6119;;sa_askaquestion;Neutral;0.8333184123039246
2694;Jory;#6119;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;31/03/2022 23:35:15;Hello how do i Connect my Sloflare Wallet so i can begin playing?;;;sa_askaquestion;Neutral;0.8704480528831482
2695;YAGPDB.xyz;#8760;https://cdn.discordapp.com/avatars/204255221017214977/3b376fff30bfb0be0fac67003e0f8dcf.png;Yes;31/03/2022 23:21:31;https://tenor.com/view/summoning-my-master-gif-24040620;;;sa_askaquestion;Neutral;0.9053366780281067
2696;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;31/03/2022 23:21:31;"Can we have ""thank you in other languages to also give hugs Or is it too hard to do Probably a < thing";Front Man#0001;;sa_askaquestion;Neutral;0.573937177658081
2697;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;31/03/2022 22:37:13;nothing for now;MattyG#0926;;sa_askaquestion;Neutral;0.8169580698013306
2698;MattyG;#0926;https://cdn.discordapp.com/avatars/395296768449052673/1cf6b0339bdaa887e61601613af22c05.png;No;31/03/2022 22:27:16;"What are the supposed benefits from ""The Officer's Badge""?";;;sa_askaquestion;Neutral;0.8625853657722473
2699;Mjohn1;#2931;https://cdn.discordapp.com/avatars/929101781248671795/efd2fcfc7d5f77476e3c37017184249b.png;No;31/03/2022 15:57:27;ok iv'e got it;;;sa_askaquestion;Neutral;0.7880600690841675
2700;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;31/03/2022 15:53:40;Hope you get it!;Mjohn1#2931;;sa_askaquestion;Positive;0.90934818983078
2701;Mjohn1;#2931;https://cdn.discordapp.com/avatars/929101781248671795/efd2fcfc7d5f77476e3c37017184249b.png;No;31/03/2022 15:51:50;Ok,I've got a bid in which is yet to be accepted.;;;sa_askaquestion;Neutral;0.7759081125259399
2702;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;31/03/2022 15:43:31;After you enlist your ship (you will need to supply it while doing that) you're auto-earning Atlas (while your ship have no supply depleted);;;sa_askaquestion;Neutral;0.845306932926178
2703;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;31/03/2022 15:42:46;"You will go in the ""Enlist page";;;sa_askaquestion;Neutral;0.8867365121841431
2704;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;31/03/2022 15:42:37;After you claim your ship;Mjohn1#2931;;sa_askaquestion;Neutral;0.8918665051460266
2705;Mjohn1;#2931;https://cdn.discordapp.com/avatars/929101781248671795/efd2fcfc7d5f77476e3c37017184249b.png;No;31/03/2022 15:33:10;ok i've got a bid in for a ship how do i go on a mission?;;;sa_askaquestion;Neutral;0.9065201282501221
2706;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;31/03/2022 15:29:52;Great;Mjohn1#2931;;sa_askaquestion;Positive;0.7565585970878601
2707;Mjohn1;#2931;https://cdn.discordapp.com/avatars/929101781248671795/efd2fcfc7d5f77476e3c37017184249b.png;No;31/03/2022 15:29:26;Thanks guys got it working.;;;sa_askaquestion;Positive;0.9445711374282837
2708;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;31/03/2022 15:06:13;If it is a new wallet you'll need to refresh your browser;Mjohn1#2931;;sa_askaquestion;Neutral;0.8888090252876282
2709;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;31/03/2022 14:20:22;You open your browser and click to open the Wallet input your password and it doesnt open?;Mjohn1#2931;;sa_askaquestion;Neutral;0.7576775550842285
2710;krø;#9526;https://cdn.discordapp.com/avatars/681407658049273887/f9b5eb4951767d09bfdd26b67da0cece.png;No;31/03/2022 14:03:56;where you using it phone or computer When phone open SA site in built in browser and connect there;Mjohn1#2931;;sa_askaquestion;Neutral;0.9176093935966492
2711;Mjohn1;#2931;https://cdn.discordapp.com/avatars/929101781248671795/efd2fcfc7d5f77476e3c37017184249b.png;No;31/03/2022 13:57:49;Hi i can't get me phanto wallet to connect any ideas?;;;sa_askaquestion;Negative;0.6792585849761963
2712;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;31/03/2022 08:32:04;way down the line;Hevel Gate#5816;;sa_askaquestion;Neutral;0.7861642837524414
2713;Hevel Gate;#5816;https://cdn.discordapp.com/avatars/614332838283837460/c804f71c88d9e77ba0065efa7d6f4d6d.png;No;31/03/2022 07:53:20;Thanks.. It could be great we the community could make our own stuff for the game.. I;odvb#5100;;sa_askaquestion;Positive;0.9634474515914917
2714;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;31/03/2022 07:32:52;there is no creator tools yet there will be tools in later stages of the game for all kinds of stuff but at the moment the team has to create the foundation of the game first lots of people already creating for example clothes and all kind of 3d models nft and so on which they hope to bring into the game at some point.;Hevel Gate#5816;;sa_askaquestion;Neutral;0.8166807293891907
2715;Hevel Gate;#5816;https://cdn.discordapp.com/avatars/614332838283837460/c804f71c88d9e77ba0065efa7d6f4d6d.png;No;31/03/2022 07:11:45;Hi I have a question!!!.. Im a 3D modeler can I model something for this game like a spaceship is there any mod toolkit or guide?;;;sa_askaquestion;Neutral;0.7959055304527283
2716;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;31/03/2022 05:01:35;nan;;https://cdn.discordapp.com/attachments/950465096377835600/958923992318742568/Screenshot_2022-03-31_050120.jpg;sa_askaquestion;Neutral;0.6808651089668274
2717;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;31/03/2022 05:00:08;you have to unstake the whole fleet;SaditoxX#2559;;sa_askaquestion;Neutral;0.5723751187324524
2718;SaditoxX;#2559;https://cdn.discordapp.com/avatars/390645412165451797/70f7a60e88f81b9241571158595bf676.png;No;31/03/2022 04:33:58;Hi someone know how i can transfer my ships from faction fleet to my inventory?;;;sa_askaquestion;Neutral;0.9302678108215332
2719;Cosmo;#8795;https://cdn.discordapp.com/avatars/472484731867627533/bb51820c45e70cdf2e99b32c1b002589.png;No;31/03/2022 04:30:18;no it is purely cosmetic;Kinreave#3847;;sa_askaquestion;Neutral;0.5663201212882996
2720;Kinreave;#3847;https://cdn.discordapp.com/avatars/122861827527802880/af9f6298bf6aa405cf1e2418c8c7a169.png;No;31/03/2022 04:24:03;I noticed that the longer my fleet is deployed the tag of the fleet changes does the length of time I have my ships staked effect the amount those ships are able to earn over time?;;;sa_askaquestion;Neutral;0.8855453133583069
2721;Crono1000 | HFH;#3325;https://cdn.discordapp.com/avatars/858698193297211423/3c5e2cb391ed47328f9a05275c5b892b.png;No;31/03/2022 00:13:51;Thank you< >;odvb#5100;;sa_askaquestion;Positive;0.8863666653633118
2722;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;31/03/2022 00:13:15;https://staratlas.notion.site/POLIS-DAO-TIER-0-a58d79a27cd64e0b928fcee34536ee9c;Crono1000 | HFH#3325;;sa_askaquestion;Neutral;0.8377261161804199
2723;Crono1000 | HFH;#3325;https://cdn.discordapp.com/avatars/858698193297211423/3c5e2cb391ed47328f9a05275c5b892b.png;No;31/03/2022 00:11:24;Wondering about staking I know it was supposed to happen but haven't heard anything since (my fault as I'm busy as all hell) Any help?;;;sa_askaquestion;Negative;0.7971853017807007
2724;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;30/03/2022 23:59:59;Can you put the site you’re on in the <#863193381726060585>;Bodeman#0603;;sa_askaquestion;Neutral;0.9370713829994202
2725;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;30/03/2022 23:58:10;<#843881286611501066>;Bodeman#0603;;sa_askaquestion;Neutral;0.849199116230011
2726;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;30/03/2022 23:57:10;https://play.staratlas.com/;Bodeman#0603;;sa_askaquestion;Neutral;0.8629919290542603
2727;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;30/03/2022 23:56:43;You’re on scam site;Bodeman#0603;;sa_askaquestion;Negative;0.8257697224617004
2728;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;30/03/2022 23:56:31;yeah never give the phrase;Bodeman#0603;;sa_askaquestion;Negative;0.6195797920227051
2729;Barre;#2479;https://cdn.discordapp.com/avatars/206125332648951808/a_e65ea8995b333458ea5562f2616104e3.gif;No;30/03/2022 23:56:24;never put your secret phrase anywhere;;;sa_askaquestion;Neutral;0.6424660682678223
2730;Barre;#2479;https://cdn.discordapp.com/avatars/206125332648951808/a_e65ea8995b333458ea5562f2616104e3.gif;No;30/03/2022 23:56:13;are you sure you went to the right site????;Bodeman#0603;;sa_askaquestion;Neutral;0.8022376298904419
2731;Bodeman;#0603;https://cdn.discordapp.com/avatars/491326159078948886/b2d8010ac064ea2d38d76eb6e6757c87.png;No;30/03/2022 23:53:08;I'm new to this game I went to the game It asked me to connect my phantom wallet I had opened it earlier so I pressed to connect button and was prompted to pate my secret phrase Why do I have to do that when It was already unlocked?;;;sa_askaquestion;Neutral;0.6235415935516357
2732;Gerb;#0777;https://cdn.discordapp.com/avatars/667261791750979603/da3c6bdc4ea127fda1bba94f0a48bb67.png;No;30/03/2022 23:17:11;You got me Guess I'll buy more;Gwana#8348;;sa_askaquestion;Positive;0.8965969681739807
2733;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;30/03/2022 22:55:36;yep no structures yet;CryptoCat#8985;;sa_askaquestion;Neutral;0.7778708338737488
2734;CryptoCat;#8985;https://cdn.discordapp.com/avatars/405731224598872067/8b36743cbcebb66d2cc5da8211a2ffac.png;No;30/03/2022 22:53:11;drills and structures not available yet correct i dont see any under trading and it says upcoming.;;;sa_askaquestion;Negative;0.6706781983375549
2735;COE;#7892;https://cdn.discordapp.com/avatars/362574673415766037/a_aae6e04636a3376b203cc3139c4b5317.gif;No;30/03/2022 22:28:20;Thx <@!272315185090527233 <@!302957826081423400>;"Gwana#8348
odvb#5100";;sa_askaquestion;Neutral;0.48824456334114075
2736;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;30/03/2022 22:27:07;yes;COE#7892;;sa_askaquestion;Positive;0.4800680875778198
2737;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;30/03/2022 22:25:36;in the future that might change;;;sa_askaquestion;Neutral;0.8231353759765625
2738;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;30/03/2022 22:25:16;most of them yes only a few like cosmic sound badge are in atlas;COE#7892;;sa_askaquestion;Neutral;0.8738813996315002
2739;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;30/03/2022 22:24:50;also there is lots of previous <#941108041854631936 and <#828769394862718986 recordings in <#848916462202781696 so you find a lot of sources for your blog;CryptoCat#8985;;sa_askaquestion;Neutral;0.6112341284751892
2740;COE;#7892;https://cdn.discordapp.com/avatars/362574673415766037/a_aae6e04636a3376b203cc3139c4b5317.gif;No;30/03/2022 22:24:35;Collectibles are only available for usdc?;;;sa_askaquestion;Neutral;0.9261351227760315
2741;COE;#7892;https://cdn.discordapp.com/avatars/362574673415766037/a_aae6e04636a3376b203cc3139c4b5317.gif;No;30/03/2022 22:24:10;Good evening;;;sa_askaquestion;Positive;0.853319525718689
2742;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;30/03/2022 22:23:25;https://medium.com/ _eduardosiqueira/polis-part-i-3ede133bf5e9;CryptoCat#8985;;sa_askaquestion;Neutral;0.8522740006446838
2743;buddy;#2098;https://cdn.discordapp.com/avatars/507673694626250753/ebfd959cb6e5bd69a46a650d3a42b0a1.png;No;30/03/2022 22:21:43;two reasons 1 the price will increase 2 to vote in the DAO;CryptoCat#8985;;sa_askaquestion;Neutral;0.8188558220863342
2744;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;30/03/2022 22:21:40;i highly recommend the https://staratlas.com/economics-paper.pdf and https://staratlas.com/white-paper.pdf for a better understanding polis alone can fill a few hours people have all kinds of strategies and ideas for the future;CryptoCat#8985;;sa_askaquestion;Positive;0.8968926072120667
2745;CryptoCat;#8985;https://cdn.discordapp.com/avatars/405731224598872067/8b36743cbcebb66d2cc5da8211a2ffac.png;No;30/03/2022 22:15:12;Why would I purchase POLIS?;;;sa_askaquestion;Negative;0.672084391117096
2746;CryptoCat;#8985;https://cdn.discordapp.com/avatars/405731224598872067/8b36743cbcebb66d2cc5da8211a2ffac.png;No;30/03/2022 22:14:58;what is a typical player trying to accomplish?;;;sa_askaquestion;Neutral;0.8581202030181885
2747;CryptoCat;#8985;https://cdn.discordapp.com/avatars/405731224598872067/8b36743cbcebb66d2cc5da8211a2ffac.png;No;30/03/2022 22:14:38;just trying to come up w a game plan .....I am a blogger for zdnet and I want to do a post on this but need a better understanding.;;;sa_askaquestion;Neutral;0.83696049451828
2748;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;30/03/2022 22:13:49;Nothing wrong with that;CryptoCat#8985;;sa_askaquestion;Neutral;0.6031214594841003
2749;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;30/03/2022 22:13:33;Don’t worry about posters they were for more alpha players;CryptoCat#8985;;sa_askaquestion;Neutral;0.7281545400619507
2750;YR;#3639;https://cdn.discordapp.com/avatars/797636065712275468/da727c39566809f4d20f31ae53dc9051.png;No;30/03/2022 22:13:31;Posters was in very beginning the poster holders had airdrops and the poster will be a NFT to put inside the ships.;;;sa_askaquestion;Neutral;0.8967000246047974
2751;CryptoCat;#8985;https://cdn.discordapp.com/avatars/405731224598872067/8b36743cbcebb66d2cc5da8211a2ffac.png;No;30/03/2022 22:11:12;how do posters fit into this equation?;;;sa_askaquestion;Neutral;0.8595984578132629
2752;CryptoCat;#8985;https://cdn.discordapp.com/avatars/405731224598872067/8b36743cbcebb66d2cc5da8211a2ffac.png;No;30/03/2022 22:10:59;so is the idea get a bunch of smaller ships you can afford and earn Atlas to upgrade to bigger ships?;;;sa_askaquestion;Neutral;0.864837110042572
2753;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;30/03/2022 22:07:33;Not everyone is positioning themselves to just focusing on roi those who do understand that ship compounding helps and they can play ship arbitrage sales and work faster on roi that way 2 years isn’t bad games with fast roi are doomed to implode look at every token and game with a sub 6 months roi high entry barrier and sliding token prices all in a pretty bow doomed to the pits of hell;CryptoCat#8985;;sa_askaquestion;Negative;0.4962877631187439
2754;CryptoCat;#8985;https://cdn.discordapp.com/avatars/405731224598872067/8b36743cbcebb66d2cc5da8211a2ffac.png;No;30/03/2022 22:02:36;how are people who are dropping 6k making their money back in atlas it seems futile this is a super cool version of uniswap w picturs of ships.;;;sa_askaquestion;Negative;0.6146659255027771
2755;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;30/03/2022 22:02:06;What’s the question;CryptoCat#8985;;sa_askaquestion;Neutral;0.7722135186195374
2756;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;30/03/2022 22:01:45;Too small of ships I guess;Gerb#0777;;sa_askaquestion;Negative;0.4907952845096588
2757;CryptoCat;#8985;https://cdn.discordapp.com/avatars/405731224598872067/8b36743cbcebb66d2cc5da8211a2ffac.png;No;30/03/2022 21:45:04;you have to invest a lot and it could take 2 years to make back you money Thoughts?;;;sa_askaquestion;Neutral;0.6216416358947754
2758;CryptoCat;#8985;https://cdn.discordapp.com/avatars/405731224598872067/8b36743cbcebb66d2cc5da8211a2ffac.png;No;30/03/2022 21:44:49;is it easy to sell bigger ships Seem so hard to make 500.00 a month w star atlas.;;;sa_askaquestion;Negative;0.5565052628517151
2759;Gerb;#0777;https://cdn.discordapp.com/avatars/667261791750979603/da3c6bdc4ea127fda1bba94f0a48bb67.png;No;30/03/2022 20:09:01;Even though it's the Same App Same user Same account.;;;sa_askaquestion;Neutral;0.8250220417976379
2760;Gerb;#0777;https://cdn.discordapp.com/avatars/667261791750979603/da3c6bdc4ea127fda1bba94f0a48bb67.png;No;30/03/2022 20:08:47;I do But it's every single ship group has to verify Every day.;Gwana#8348;;sa_askaquestion;Neutral;0.8174329996109009
2761;Lucas;#2014;https://cdn.discordapp.com/avatars/93511309458411520/5d32ed1f4aae1a6fa229a03cda26aedd.png;No;30/03/2022 16:46:26;We usually dont reach out first on Telegram and we wouldn’t send a file like that Ive just opened my DMs so feel free to message me and we can chat about your YT channel and a possible partnership;Nini#2116;;sa_askaquestion;Neutral;0.8221386075019836
2762;ZeSKK;#6761;https://cdn.discordapp.com/avatars/181486703008022530/32ebbeea1bcf84cf90231cbe2e90bd80.png;No;30/03/2022 16:26:57;Thanks for reaching out 🙂;Nini#2116;;sa_askaquestion;Positive;0.9392741918563843
2763;ZeSKK;#6761;https://cdn.discordapp.com/avatars/181486703008022530/32ebbeea1bcf84cf90231cbe2e90bd80.png;No;30/03/2022 16:26:45;Hey Nini That is indeed strange You should reach out to <@!93511309458411520 as <@!923715016153256006 correctly indicated Please take care and don't open links like that!;"Lucas#2014
Nini#2116
Duncan Idaho [TREE]#0174";;sa_askaquestion;Negative;0.6192076206207275
2764;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;30/03/2022 16:20:27;Also know that none of the SA team will ever send you an unsolicited DM Any DM's from someone claiming to be from the SA team is a scam.;Nini#2116;;sa_askaquestion;Negative;0.769412100315094
2765;krø;#9526;https://cdn.discordapp.com/avatars/681407658049273887/f9b5eb4951767d09bfdd26b67da0cece.png;No;30/03/2022 16:05:25;that all sounds so fishy,, stick around here until you get the contacts you want/need.;;;sa_askaquestion;Negative;0.8188937306404114
2766;Nini;#2116;https://cdn.discordapp.com/avatars/707923261190832208/a19c5bb04b39eb090da13050b31f69c3.png;No;30/03/2022 16:04:25;Cuz she is kind of having some official manners And I was asking her to give me a proof While she sent me a file with password which she said it is the Star Atlas employment contract document FILE you know I‘d rather die than open any files.;;;sa_askaquestion;Neutral;0.5434235334396362
2767;Nini;#2116;https://cdn.discordapp.com/avatars/707923261190832208/a19c5bb04b39eb090da13050b31f69c3.png;No;30/03/2022 15:59:49;Great~Thanks.;;;sa_askaquestion;Positive;0.9823091626167297
2768;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;30/03/2022 15:57:47;<@!93511309458411520 is the Influencer Partnership Coordinator I believe;"Lucas#2014
Nini#2116";;sa_askaquestion;Neutral;0.9120932221412659
2769;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;30/03/2022 15:52:59;That would be my first suspicion as well I'd ask santi but it is his bday;Gwana#8348;;sa_askaquestion;Neutral;0.8101400136947632
2770;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;30/03/2022 15:50:38;More than likely it is fake;Nini#2116;;sa_askaquestion;Negative;0.5603265762329102
2771;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;30/03/2022 15:50:23;<@!181486703008022530 would you be able to help <@!707923261190832208 ?;"Nini#2116
ZeSKK#6761";;sa_askaquestion;Neutral;0.8275097608566284
2772;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;30/03/2022 15:48:54;You might want to contact them directly through this discord?;;;sa_askaquestion;Neutral;0.9233481884002686
2773;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;30/03/2022 15:48:24;Perhaps but I would be very wary;Nini#2116;;sa_askaquestion;Neutral;0.5461792945861816
2774;Nini;#2116;https://cdn.discordapp.com/avatars/707923261190832208/a19c5bb04b39eb090da13050b31f69c3.png;No;30/03/2022 15:45:47;Hi I wanna ask that if the Star Atlas team member will contact others proactively We are a youtuber and kind of influencer in a Chinese community We receive a contact who is saying as a marketing representative of Star Atlas on telegram We just wanna make sure if she would be the right person....;;;sa_askaquestion;Neutral;0.8656769394874573
2775;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;30/03/2022 15:11:01;You bet Good luck fly safe;lastonehere#3180;;sa_askaquestion;Positive;0.9454742670059204
2776;lastonehere;#3180;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;30/03/2022 15:10:04;Perfect Thank you both.;;;sa_askaquestion;Positive;0.9787936210632324
2777;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;30/03/2022 15:09:14;"Correct The ""rent for every new trading pair is paid just once You can see these accounts and claim them back on step finance if you go to accounts It is not recommended to claim them unless you have no plans to use those accounts again in the future.";lastonehere#3180;;sa_askaquestion;Neutral;0.6994675397872925
2778;lastonehere;#3180;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;30/03/2022 15:02:51;So now that these rent account are open it won't cost me any more solana regardless of how many time I buy supplies.;;;sa_askaquestion;Neutral;0.7169890999794006
2779;SquallMacthorio;#0646;https://cdn.discordapp.com/avatars/939517476595695637/4e483b792084cb63748dfc03729ed229.png;No;30/03/2022 15:00:20;"When you transaction resources and ships you will automatically open a ""rent account"" This will ""lock some of your Solana while you have those rent account open (and you need to keep them open at least while you're doing SCORE until you close them and get your SOL back";;;sa_askaquestion;Neutral;0.87859046459198
