;id;url;created_at;author_id;conversation_id;in_reply_to_user_id;reply_count;like_count;retweet_count;quote_count;context_annotations;raw_text;type;text;sentiment_dict;sentiment_roberta;score_roberta;date
4313;1526058256904462337;https://twitter.com/twitter/statuses/1526058256904462337;2022-05-16 04:33:35+00:00;167053800;1526058256904462337;;2;8;0;0;[];"Stepn activation code from our community  #STEPN #STEPNcode 

#14

74566068";recent;Stepn activation code from our community #STEPN #STEPNcode #14 74566068;[{'label': 'Neutral', 'score': 0.7595741748809814}];Neutral;0.7595741748809814;2022-05-16
4286;1526039555131879424;https://twitter.com/twitter/statuses/1526039555131879424;2022-05-16 03:19:17+00:00;1463459426459807749;1520969676591104001;1.5010813061592596e+18;0;8;2;2;[];"@p2eall nice Project！
@AKANEOL80179105
@w_coin_w
@aika_yi
@Naoko79342517
@NANA57033040

#NFT #NFTs #NFTGiveaway #NFTGame #NFTCommunity #STEPN";recent;nice Project！ _coin_w _yi #NFT #NFTs #NFTGiveaway #NFTGame #NFTCommunity #STEPN;[{'label': 'Positive', 'score': 0.9512573480606079}];Positive;0.9512573480606079;2022-05-16
4262;1526044206321455104;https://twitter.com/twitter/statuses/1526044206321455104;2022-05-16 03:37:45+00:00;1458119014278856704;1526044206321455104;;5;42;9;2;[];"Big day tomorrow! If it goes well, I’ll fill you guys in 💯 

Don’t miss STEPN DAILY tomorrow at 6pm PDT my boiii @tsvec5678 is joining us !!!";recent;Big day tomorrow If it goes well I’ll fill you guys in Don’t miss STEPN DAILY tomorrow at 6pm PDT my boiii is joining us !!!;[{'label': 'Positive', 'score': 0.9840713739395142}];Positive;0.9840713739395142;2022-05-16
4257;1526044718022512640;https://twitter.com/twitter/statuses/1526044718022512640;2022-05-16 03:39:47+00:00;1070391188941889538;1526044718022512640;;17;67;3;0;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1372588659346612225', 'name': 'Binance'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"one our luckiest mints yet. double rares on the #BSC let’s gooooooo🔥🙏 this game is truly unbelievable thank you @Stepnofficial #gmt #gst #MAYC 👀

right rare runner - @SOLifeLivin
left rare walker - @tsvec5678 
pics below👇

stepn through Solana summer👟💪 https://t.co/mU8NGRuiK2";recent;one our luckiest mints yet double rares on the #BSC let’s gooooooo🔥 this game is truly unbelievable thank you #gmt #gst #MAYC 👀 right rare runner left rare walker pics below👇 stepn through Solana summer👟 https://t.co/mU8NGRuiK2;[{'label': 'Positive', 'score': 0.9857736825942993}];Positive;0.9857736825942993;2022-05-16
4253;1526045133631672326;https://twitter.com/twitter/statuses/1526045133631672326;2022-05-16 03:41:27+00:00;1381753646463918081;1526045133631672326;;3;20;14;2;[];"#M2E is trending,
Are you playing STEPN? 👟

@Stepnofficial #STEPN $GMT $GST #MoveToEarn";recent;#M2E is trending, Are you playing STEPN 👟 #STEPN $GMT $GST #MoveToEarn;[{'label': 'Neutral', 'score': 0.7029052972793579}];Neutral;0.7029052972793579;2022-05-16
4281;1526040406919548928;https://twitter.com/twitter/statuses/1526040406919548928;2022-05-16 03:22:40+00:00;1139577989794893825;1526038368672423938;1.506831296441561e+18;2;6;0;0;[];@StepnUae @Faulkner99999 @Barndog_Solana @ktrainUSA_STEPN @Krit_STEPN @Stepnofficial I get lvl 1 mbs even with 13 energy and 63 luck 😂;recent;_Solana _STEPN _STEPN I get lvl 1 mbs even with 13 energy and 63 luck 😂;[{'label': 'Neutral', 'score': 0.6067438125610352}];Neutral;0.6067438125610352;2022-05-16
4272;1526041906278731778;https://twitter.com/twitter/statuses/1526041906278731778;2022-05-16 03:28:37+00:00;1457327864463106048;1526031720427859968;1.4581190142788567e+18;1;9;0;0;[];@ktrainUSA_STEPN Let’s get it! ⚡️⚡️ https://t.co/Dz9ldPRdSV;recent;_STEPN Let’s get it ⚡️⚡ https://t.co/Dz9ldPRdSV;[{'label': 'Positive', 'score': 0.8565338253974915}];Positive;0.8565338253974915;2022-05-16
4336;1526054549521199105;https://twitter.com/twitter/statuses/1526054549521199105;2022-05-16 04:18:51+00:00;1458119014278856704;1526029996787216387;20736511.0;2;7;1;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}];@nayibbukele Anytime you want to come on STEPN DAILY and talk Bitcoin you are welcome. Got an NFT sneaker with your name on it. @Stepnofficial #stepn $gst $gmt;recent;Anytime you want to come on STEPN DAILY and talk Bitcoin you are welcome Got an NFT sneaker with your name on it #stepn $gst $gmt;[{'label': 'Positive', 'score': 0.8229072690010071}];Positive;0.8229072690010071;2022-05-16
4342;1526054076785491968;https://twitter.com/twitter/statuses/1526054076785491968;2022-05-16 04:16:59+00:00;92956886;1526054076785491968;;5;36;0;0;[];"It's amazing how different walking in the evening can be than walks during the day. The quiet, calm, surroundings. The lights and stillness of it all. Great to clear your head, collect your thoughts, and prepare for the week ahead.

Keep #STEPN! 

#STEPNChicago https://t.co/A6I9znDuX8";recent;It's amazing how different walking in the evening can be than walks during the day The quiet calm surroundings The lights and stillness of it all Great to clear your head collect your thoughts and prepare for the week ahead. Keep #STEPN #STEPNChicago https://t.co/A6I9znDuX8;[{'label': 'Positive', 'score': 0.9552069306373596}];Positive;0.9552069306373596;2022-05-16
4155;1526014986258202625;https://twitter.com/twitter/statuses/1526014986258202625;2022-05-16 01:41:39+00:00;1286783061573738496;1526014174953975810;1.1965427418717716e+18;2;12;2;1;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}];"@cmsholdings Let’s be real - 90% of folks would outperform if they did the following:
1) bought a single StepN shoe with SOL and walked every day (ROI in ~6 weeks)
2) bought eth with remainder of bag
3) divided that eth into a handful of addresses and bridged it to Arbitrum for $ARB

Profit";recent;Let’s be real 90 of folks would outperform if they did the following: 1 bought a single StepN shoe with SOL and walked every day (ROI in ~6 weeks) 2 bought eth with remainder of bag 3 divided that eth into a handful of addresses and bridged it to Arbitrum for $ARB Profit;[{'label': 'Neutral', 'score': 0.6253563165664673}];Neutral;0.6253563165664673;2022-05-16
4115;1525996604896907264;https://twitter.com/twitter/statuses/1525996604896907264;2022-05-16 00:28:36+00:00;1380173302866399235;1525996604896907264;;113;137;118;3;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"1000$+ daily Earning with stepn. Giving away 10 Stepn NFT who 

1️⃣Like♥️
2️⃣RT♻️ + tag 3 frds💑
3️⃣Follow  @moon_a2z
 
1/10 Winner Already selected 🎉 9 Stepn Left to grab

1 winner at 100RTs ♻️
Join fast !⏲️

#Stepn #NFTs #Giveaways #Move2Earn #Sol #M2E #NFTCommunity https://t.co/DWF49TqjG6";recent;1000$ daily Earning with stepn Giving away 10 Stepn NFT who 1️⃣Like♥️ 2️⃣RT♻ tag 3 frds💑 3️⃣Follow _a2z 1/10 Winner Already selected 9 Stepn Left to grab 1 winner at 100RTs ♻️ Join fast !⏲️ #Stepn #NFTs #Giveaways #Move2Earn #Sol #M2E #NFTCommunity https://t.co/DWF49TqjG6;[{'label': 'Positive', 'score': 0.7259684205055237}];Positive;0.7259684205055237;2022-05-16
4124;1525995130372513792;https://twitter.com/twitter/statuses/1525995130372513792;2022-05-16 00:22:45+00:00;1477110935944900610;1525995130372513792;;0;7;1;1;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '857879456773357569', 'name': 'Technology', 'description': 'Technology'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1001503516555337728', 'name': 'Blockchain', 'description': 'Blockchain'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}];"Trending Search on #CoinGecko 🔥

1.) Terra ( $LUNA ) | 52
2.) TerraUSD ( $UST ) | 46
3.) STEPN ( $GMT ) | 71
4.) Kadena ( $KDA ) | 101
5.) Solana ( $SOL ) | 8

#Coinzone #Crypto #Blockchain #Metaverse #DeFi #NFT #NFTs #CryptoNews #cryptocurrency #web3 #NFTCommunity #crypto #DAO";recent;Trending Search on #CoinGecko 🔥 1. Terra $LUNA 52 2. TerraUSD $UST 46 3. STEPN $GMT 71 4. Kadena $KDA 101 5. Solana $SOL 8 #Coinzone #Crypto #Blockchain #Metaverse #DeFi #NFT #NFTs #CryptoNews #cryptocurrency #web3 #NFTCommunity #crypto #DAO;[{'label': 'Neutral', 'score': 0.700275719165802}];Neutral;0.700275719165802;2022-05-16
4227;1526026087871832065;https://twitter.com/twitter/statuses/1526026087871832065;2022-05-16 02:25:46+00:00;1022188260880084992;1526026087871832065;1.4390682750406533e+18;6;26;0;1;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1303005941617491968', 'name': '$BNB'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}];"@Stepnofficial #stepnactivationcode

Activation Code: 8️⃣4️⃣4️⃣9️⃣3️⃣6️⃣9️⃣8️⃣
Let us know if you were able to use it! 🙏🏼

#StepN $GST $GMT $SOL $BNB #MoveToEarn #cryptocurrency #NFT 

Good luck! 👟❤️";recent;#stepnactivationcode Activation Code 8️⃣4️⃣4️⃣9️⃣3️⃣6️⃣9️⃣8️⃣ Let us know if you were able to use it 🙏🏼 #StepN $GST $GMT $SOL $BNB #MoveToEarn #cryptocurrency #NFT Good luck 👟❤️;[{'label': 'Positive', 'score': 0.7851265668869019}];Positive;0.7851265668869019;2022-05-16
4226;1526026113998282752;https://twitter.com/twitter/statuses/1526026113998282752;2022-05-16 02:25:52+00:00;1487231426139467784;1526026113998282752;;4;30;1;0;"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850146068683571201', 'name': 'Water', 'description': 'Water'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}]";"Gn 😴 solana

Less than 20 hours left on auction :) 

Hope everyone has a wonderful day ❤️ drink water, stepn, and talk with a person (not just on discord or spaces 😭)";recent;Gn solana Less than 20 hours left on auction : Hope everyone has a wonderful day ❤ drink water stepn and talk with a person (not just on discord or spaces 😭);[{'label': 'Positive', 'score': 0.9545811414718628}];Positive;0.9545811414718628;2022-05-16
4222;1526026734034108416;https://twitter.com/twitter/statuses/1526026734034108416;2022-05-16 02:28:20+00:00;919099933818359810;1526026734034108416;;0;17;2;0;[];Need filter stat (eff,luck,comfort,res) on mkt place , so high stat sneaker can matching to buyer quickly #stepn #nscrypto @Stepnofficial;recent;Need filter stat (eff,luck,comfort,res on mkt place so high stat sneaker can matching to buyer quickly #stepn #nscrypto;[{'label': 'Neutral', 'score': 0.789989173412323}];Neutral;0.789989173412323;2022-05-16
4216;1526027355701010432;https://twitter.com/twitter/statuses/1526027355701010432;2022-05-16 02:30:48+00:00;938606626017370112;1526027355701010432;;16;127;2;0;[];"Attending a wedding next weekend 

going to turn my StepN app on and just be extremely active on the dancefloor";recent;Attending a wedding next weekend going to turn my StepN app on and just be extremely active on the dancefloor;[{'label': 'Positive', 'score': 0.5580819845199585}];Positive;0.5580819845199585;2022-05-16
4242;1526022459056500736;https://twitter.com/twitter/statuses/1526022459056500736;2022-05-16 02:11:21+00:00;1472755050820759553;1526022459056500736;;0;7;0;0;[];"【STEPN Day1】
 👟Common Walker / Level 0
⚡Consumed Energy: 0.6
🪙Earned GST: 1.42
🔧Repair cost:0
🌟Level up: 0 to 1 (-1GST)";recent;【STEPN Day1】 👟Common Walker Level 0 ⚡Consumed Energy 0.6 🪙Earned GST 1.42 🔧Repair cost:0 🌟Level up 0 to 1 (-1GST);[{'label': 'Neutral', 'score': 0.8400679230690002}];Neutral;0.8400679230690002;2022-05-16
4238;1526023346579771393;https://twitter.com/twitter/statuses/1526023346579771393;2022-05-16 02:14:52+00:00;1434867526060621835;1526023346579771393;;4;39;2;0;[{'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029382357', 'name': 'YouTube'}}];"Home by 6pm, dinner by 7pm. Youtube and then chill? No way Jose, it's STEPN TIME!!!! 

#STEPN #MoveToEarn #GST #ALLDAYEVERYDAY https://t.co/05Cywosltu";recent;Home by 6pm dinner by 7pm Youtube and then chill No way Jose it's STEPN TIME!!! #STEPN #MoveToEarn #GST #ALLDAYEVERYDAY https://t.co/05Cywosltu;[{'label': 'Positive', 'score': 0.7600629329681396}];Positive;0.7600629329681396;2022-05-16
4188;1526009462611668992;https://twitter.com/twitter/statuses/1526009462611668992;2022-05-16 01:19:42+00:00;1497793083383349250;1526009462611668992;;1;13;5;1;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}];"Have you heard of STEPN?
STEPN is a Move to Earn application that allows you to earn by walking and running.
Currently, you need an invitation code to use the app.
Please join our discord server if you want an invite code!
https://t.co/7R8qEhA14M
#STEPN #NFTGiveaway #MoveToEarn";recent;Have you heard of STEPN? STEPN is a Move to Earn application that allows you to earn by walking and running. Currently you need an invitation code to use the app. Please join our discord server if you want an invite code! https://t.co/7R8qEhA14M #STEPN #NFTGiveaway #MoveToEarn;[{'label': 'Positive', 'score': 0.6533359885215759}];Positive;0.6533359885215759;2022-05-16
4205;1526029265933770752;https://twitter.com/twitter/statuses/1526029265933770752;2022-05-16 02:38:23+00:00;1413956634;1526029265933770752;;1;8;1;0;[];"STEPN, if you want to get started, go ahead!
Here is the activation code ✨

43391621

#STEPN #GMT #GST
#ACTIVATIONCODE";recent;STEPN if you want to get started go ahead! Here is the activation code ✨ 43391621 #STEPN #GMT #GST #ACTIVATIONCODE;[{'label': 'Positive', 'score': 0.6693810224533081}];Positive;0.6693810224533081;2022-05-16
4201;1526030573843542016;https://twitter.com/twitter/statuses/1526030573843542016;2022-05-16 02:43:35+00:00;1022188260880084992;1526030573843542016;;14;109;6;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1372588659346612225', 'name': 'Binance'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1303005941617491968', 'name': '$BNB'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}];"I made $853.88 from running today ON #BSC . 👟❤️🙏🏼 

14 Energy⚡️= 70 minutes⏱
Earnings💰: 100.66 GST = $1038.81 USD
Repairs🛠: 17.92 GST = $184.93 USD

Thank you🙏🏼@stepnofficial‼️

#StepN $GST $GMT $SOL $BNB #MoveToEarn #cryptocurrency #NFT #RunToRetirement #HealthAndWealth https://t.co/bGh0dYPLZf";recent;I made $853.88 from running today ON #BSC . 👟❤️🙏 14 Energy⚡️ 70 minutes⏱ Earnings💰 100.66 GST $1038.81 USD Repairs🛠 17.92 GST $184.93 USD Thank you🙏🏼 ‼️ #StepN $GST $GMT $SOL $BNB #MoveToEarn #cryptocurrency #NFT #RunToRetirement #HealthAndWealth https://t.co/bGh0dYPLZf;[{'label': 'Positive', 'score': 0.9530932307243347}];Positive;0.9530932307243347;2022-05-16
4580;1526135950740713472;https://twitter.com/twitter/statuses/1526135950740713472;2022-05-16 09:42:19+00:00;1495000850644697095;1526115489994244098;1.4390682750406533e+18;0;21;0;0;[];@Stepnofficial @Barndog_Solana STEPN to the Moooooon !!🚀;recent;_Solana STEPN to the Moooooon !!🚀;[{'label': 'Positive', 'score': 0.8112660050392151}];Positive;0.8112660050392151;2022-05-16
4665;1526166056833884161;https://twitter.com/twitter/statuses/1526166056833884161;2022-05-16 11:41:57+00:00;1526149147006468096;1526166056833884161;;9;47;9;2;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}];Want to have an HQ print file of your sneaker? NOW you can 🥰 $gst $gmt #solana #bnb #stepn #Move2Earn https://t.co/qVC4hNPkCu;recent;Want to have an HQ print file of your sneaker NOW you can $gst $gmt #solana #bnb #stepn #Move2Earn https://t.co/qVC4hNPkCu;[{'label': 'Neutral', 'score': 0.5856426954269409}];Neutral;0.5856426954269409;2022-05-16
4693;1526164635069693955;https://twitter.com/twitter/statuses/1526164635069693955;2022-05-16 11:36:18+00:00;717693029;1526164635069693955;;0;9;1;0;[];"What teams are building top notch dApps during this bear market? Share some of your fav projects. Need some Alphas.

Personally for me , it's Stepn atm. Development is check , community is just fire , and roadmap is so Alpha. Agenda is superb.....

NFA.";recent;What teams are building top notch dApps during this bear market Share some of your fav projects Need some Alphas. Personally for me it's Stepn atm Development is check community is just fire and roadmap is so Alpha Agenda is superb..... NFA.;[{'label': 'Positive', 'score': 0.9247008562088013}];Positive;0.9247008562088013;2022-05-16
4690;1526164961361375236;https://twitter.com/twitter/statuses/1526164961361375236;2022-05-16 11:37:36+00:00;889250742;1526164961361375236;;1;8;7;2;[];"👀 Check out @YetiCoinEth

🎯 Low Market Cap GEM.
🏃 Combining Crypto and Health

#MoveToEarn is the hottest trend in crypto! 

‼️ YetiCoin's Custom Move2Earn App is now in the testing phase!

🚨 Don't Miss Out on this 💎

#STEPN #DEFIT #NFT #YetiCoin #Move2Earn
#MoveToEarn #M2E https://t.co/lGnYGP4WJ3";recent;Check out Low Market Cap GEM. Combining Crypto and Health #MoveToEarn is the hottest trend in crypto ‼ YetiCoin's Custom Move2Earn App is now in the testing phase! Don't Miss Out on this 💎 #STEPN #DEFIT #NFT #YetiCoin #Move2Earn #MoveToEarn #M2E https://t.co/lGnYGP4WJ3;[{'label': 'Positive', 'score': 0.9015237092971802}];Positive;0.9015237092971802;2022-05-16
4631;1526149622116360192;https://twitter.com/twitter/statuses/1526149622116360192;2022-05-16 10:36:39+00:00;1090701896745189376;1526149622116360192;;7;29;12;4;"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1468157909318045697', 'name': 'Solana cryptocurrency'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '1256236649253449729', 'name': 'Fashion & beauty'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '857879456773357569', 'name': 'Technology', 'description': 'Technology'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1001503516555337728', 'name': 'Blockchain', 'description': 'Blockchain'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1235998170233991168', 'name': 'Sneakers'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839543390668673024', 'name': 'Fashion'}}]";"STEPN is a popular #web3 lifestyle app with #GameFi elements, running on the #Solana blockchain 🤩 @Stepnofficial 

People use the STEPN app to move and earn as a result by using their #NFT sneakers 🤑 #nfts #blockchain #sol 

https://t.co/C5gVc3ecdo";recent;STEPN is a popular #web3 lifestyle app with #GameFi elements running on the #Solana blockchain People use the STEPN app to move and earn as a result by using their #NFT sneakers #nfts #blockchain #sol https://t.co/C5gVc3ecdo;[{'label': 'Positive', 'score': 0.6022461652755737}];Positive;0.6022461652755737;2022-05-16
4402;1526090634150531073;https://twitter.com/twitter/statuses/1526090634150531073;2022-05-16 06:42:15+00:00;1491069439093080067;1526090634150531073;;3;11;1;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1448236149676261380', 'name': 'Shiba Inu'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"That burn ❤️‍🔥😂
#cryptotrading #CRO #SHIBARMY #SHIB #LUNAtics #STEPN #bitsec3x https://t.co/A47DBL2HQS";recent;That burn ❤️‍🔥😂 #cryptotrading #CRO #SHIBARMY #SHIB #LUNAtics #STEPN #bitsec3x https://t.co/A47DBL2HQS;[{'label': 'Positive', 'score': 0.6483232378959656}];Positive;0.6483232378959656;2022-05-16
