;id;url;created_at;username;verified;location;following;followers;total_tweets;favorite_count;retweet_count;hashtags;tweet_type;mentions;raw_text;text;sentiment_dict;sentiment_roberta;score_roberta
2352;1522239814615322624;https://twitter.com/twitter/statuses/1522239814615322624;2022-05-05 15:40:28+00:00;ja49390331;False;;49;23;540;0;191;[{'text': 'Bitgert', 'indices': [46, 54]}, {'text': 'BRC20', 'indices': [55, 61]}, {'text': 'Brise', 'indices': [122, 128]}];recent;[{'screen_name': 'bitgertPro', 'name': 'Brise_bitgert', 'id': 1492214143012814850, 'id_str': '1492214143012814850', 'indices': [3, 14]}, {'screen_name': 'CoinMarketCap', 'name': 'CoinMarketCap', 'id': 2260491445, 'id_str': '2260491445', 'indices': [78, 92]}, {'screen_name': 'binance', 'name': 'Binance', 'id': 877807935493033984, 'id_str': '877807935493033984', 'indices': [111, 119]}];"RT @bitgertPro: Two or more projects build on #Bitgert #BRC20 already list on @CoinMarketCap which is owned by @binance 

#Brise listing on…";RT Two or more projects build on #Bitgert #BRC20 already list on which is owned by #Brise listing on…;[{'label': 'Neutral', 'score': 0.8945401310920715}];Neutral;0.8945401310920715
2353;1522239796801773569;https://twitter.com/twitter/statuses/1522239796801773569;2022-05-05 15:40:24+00:00;lobenia26;False;ormoc city, leyte, philippines;438;156;62443;0;1;[];recent;[{'screen_name': 'cnnphilippines', 'name': 'CNN Philippines', 'id': 2811559122, 'id_str': '2811559122', 'indices': [3, 18]}, {'screen_name': 'RicoHizon', 'name': 'Rico Hizon', 'id': 33359155, 'id_str': '33359155', 'indices': [20, 30]}];RT @cnnphilippines: @RicoHizon Apostol says the recognition means she can work on her novel which is about Paz Pardo de Tavera, the wife of…;RT Apostol says the recognition means she can work on her novel which is about Paz Pardo de Tavera the wife of…;[{'label': 'Neutral', 'score': 0.7280979156494141}];Neutral;0.7280979156494141
2354;1522239783828955138;https://twitter.com/twitter/statuses/1522239783828955138;2022-05-05 15:40:20+00:00;christibnb7;False;Fremont;701;67;650;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
2355;1522239736211034113;https://twitter.com/twitter/statuses/1522239736211034113;2022-05-05 15:40:09+00:00;13AlexisJLUNA;False;Hong Kong;614;77;554;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
2356;1522239732599644160;https://twitter.com/twitter/statuses/1522239732599644160;2022-05-05 15:40:08+00:00;hackteen;False;127.0.0.1:80;4995;890;35692;0;88;[];recent;[{'screen_name': 'lunatichisoka', 'name': 'Hisoka 🌕🟠', 'id': 1413575681649295364, 'id_str': '1413575681649295364', 'indices': [3, 17]}];"RT @lunatichisoka: Imagine buying $BTC at $85.

Imagine buying $ETH at $85.

Imagine buying $LUNA at $85.

One of those is still possible.";RT Imagine buying $BTC at $85. Imagine buying $ETH at $85. Imagine buying $LUNA at $85. One of those is still possible.;[{'label': 'Neutral', 'score': 0.6079450249671936}];Neutral;0.6079450249671936
2357;1522239730208890880;https://twitter.com/twitter/statuses/1522239730208890880;2022-05-05 15:40:08+00:00;Luna___Wolf;False;United States;74;12;923;1;0;[];recent;[{'screen_name': 'MissUpacey', 'name': 'Ashleigh Izienicki', 'id': 3048859586, 'id_str': '3048859586', 'indices': [0, 11]}];@MissUpacey Oh god, that's fucking GORGEOUS https://t.co/8KikKARfxt;Oh god that's fucking GORGEOUS https://t.co/8KikKARfxt;[{'label': 'Positive', 'score': 0.9352394938468933}];Positive;0.9352394938468933
2358;1522239728938016776;https://twitter.com/twitter/statuses/1522239728938016776;2022-05-05 15:40:07+00:00;JoeIbra96062492;False;;51;66;7803;0;3;[{'text': 'altcoins', 'indices': [34, 43]}, {'text': 'Cardano', 'indices': [100, 108]}, {'text': 'VPAD', 'indices': [110, 115]}, {'text': 'Solana', 'indices': [117, 124]}, {'text': 'Polygon', 'indices': [129, 137]}];recent;[{'screen_name': 'Laura__crypto', 'name': 'LλURA-VΞRSΞ', 'id': 1393512565712592897, 'id_str': '1393512565712592897', 'indices': [3, 17]}];"RT @Laura__crypto: Which of these #altcoins have the potentials to make more than 20X in 2022 ?
   
#Cardano 
#VPAD 
#Solana    
#Polygon…";RT __crypto Which of these #altcoins have the potentials to make more than 20X in 2022 ? #Cardano #VPAD #Solana #Polygon…;[{'label': 'Neutral', 'score': 0.5904371738433838}];Neutral;0.5904371738433838
2359;1522239727042183170;https://twitter.com/twitter/statuses/1522239727042183170;2022-05-05 15:40:07+00:00;PriscillaBeka47;False;Koplik;457;38;430;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
2360;1522239718771015685;https://twitter.com/twitter/statuses/1522239718771015685;2022-05-05 15:40:05+00:00;Lunamoonrivas;False;New Jersey, USA;1;56;30;11;1;[{'text': 'sellingcontent', 'indices': [62, 77]}, {'text': 'Nsfwtwt', 'indices': [78, 86]}, {'text': 'onlyfans', 'indices': [87, 96]}, {'text': 'buyingcontent', 'indices': [97, 111]}];recent;[];"Green eyed luna or brown eyed luna? https://t.co/Mgctjz6xw1 

#sellingcontent #Nsfwtwt #onlyfans #buyingcontent… https://t.co/XBbjVKWRsz";Green eyed luna or brown eyed luna https://t.co/Mgctjz6xw1 #sellingcontent #Nsfwtwt #onlyfans #buyingcontent https://t.co/XBbjVKWRsz;[{'label': 'Neutral', 'score': 0.8833996057510376}];Neutral;0.8833996057510376
2361;1522239717181431808;https://twitter.com/twitter/statuses/1522239717181431808;2022-05-05 15:40:05+00:00;Marti130719;False;;5001;595;19879;0;1575;[{'text': 'Airdrop', 'indices': [122, 130]}, {'text': 'Avalanche', 'indices': [131, 141]}];recent;[{'screen_name': 'AvaxShop', 'name': 'Avax Shop🔺', 'id': 119047365, 'id_str': '119047365', 'indices': [3, 12]}, {'screen_name': 'AvaxShop', 'name': 'Avax Shop🔺', 'id': 119047365, 'id_str': '119047365', 'indices': [75, 84]}, {'screen_name': 'SolanaShop', 'name': 'Solana Shop', 'id': 1289609643006861313, 'id_str': '1289609643006861313', 'indices': [87, 98]}];"RT @AvaxShop: $400 BIG Giveaway 🤩

4 winners $400 

🔴RT &amp; Like
🔴Follow @AvaxShop - @SolanaShop 
🔴Tag 3 friends

72h🕣 
#Airdrop #Avalanche #…";RT $400 BIG Giveaway 🤩 4 winners $400 🔴RT &amp Like 🔴Follow 🔴Tag 3 friends 72h #Airdrop #Avalanche #…;[{'label': 'Positive', 'score': 0.9074203968048096}];Positive;0.9074203968048096
2362;1522239712370790400;https://twitter.com/twitter/statuses/1522239712370790400;2022-05-05 15:40:03+00:00;picrapat;False;homophobic dni pls pls;2263;2094;9304;0;0;[];recent;[{'screen_name': 'Ohmpawaj', 'name': 'luna 🌈 FB pls❣️', 'id': 1512644376396443649, 'id_str': '1512644376396443649', 'indices': [0, 9]}];@Ohmpawaj happy watching, luna 😺;happy watching luna 😺;[{'label': 'Positive', 'score': 0.9830352067947388}];Positive;0.9830352067947388
2363;1522239706045378564;https://twitter.com/twitter/statuses/1522239706045378564;2022-05-05 15:40:02+00:00;Rudi5Axel;False;Dubai, United Arab Emirates;524;59;713;0;393;[];recent;[{'screen_name': 'BiGuysFuck', 'name': 'BiGuysFuck.com', 'id': 1093715225306484736, 'id_str': '1093715225306484736', 'indices': [3, 14]}];"RT @BiGuysFuck: OUT NOW! Caleb Mills FUCKS ripped jock Liam Quinn and Latina hottie Luna Lopez! 

Watch the FULL scene at https://t.co/lxgW…";RT OUT NOW Caleb Mills FUCKS ripped jock Liam Quinn and Latina hottie Luna Lopez Watch the FULL scene at https://t.co/lxgW…;[{'label': 'Negative', 'score': 0.6586365103721619}];Negative;0.6586365103721619
2364;1522239704946651139;https://twitter.com/twitter/statuses/1522239704946651139;2022-05-05 15:40:02+00:00;buytherightcoin;False;;131;395;1314;0;0;[{'text': 'Crypto', 'indices': [91, 98]}, {'text': 'cryptocurrency', 'indices': [99, 114]}];recent;[{'screen_name': 'buytherightcoin', 'name': 'buytherightcoin', 'id': 1483701907575414787, 'id_str': '1483701907575414787', 'indices': [50, 66]}];"📢 FLUX - Live AMA 🔥  
 📅 6-MAY-2022 
 👉 Follow Us @buytherightcoin
https://t.co/ErR01aVYhV
#Crypto #cryptocurrency… https://t.co/nfIKeXKByC";FLUX Live AMA 6-MAY-2022 Follow Us https://t.co/ErR01aVYhV #Crypto #cryptocurrency https://t.co/nfIKeXKByC;[{'label': 'Neutral', 'score': 0.7775686383247375}];Neutral;0.7775686383247375
2365;1522239701914112002;https://twitter.com/twitter/statuses/1522239701914112002;2022-05-05 15:40:01+00:00;thin_luna;False;16yrs old, she/her;36;16;269;0;0;[];recent;[];back to semi recovery bc all in sucks and no one cares enough and i don’t even have enough support from my family;back to semi recovery bc all in sucks and no one cares enough and i don’t even have enough support from my family;[{'label': 'Negative', 'score': 0.9547548890113831}];Negative;0.9547548890113831
2366;1522239691776475139;https://twitter.com/twitter/statuses/1522239691776475139;2022-05-05 15:39:59+00:00;kgjuiceman;False;East Atlanta;330;682;131237;0;1;[];recent;[];Dam man, Loca Luna would be the spot to hit today… RIP!!!!;Dam man Loca Luna would be the spot to hit today RIP!!!!;[{'label': 'Negative', 'score': 0.719236433506012}];Negative;0.719236433506012
2367;1522239690312663042;https://twitter.com/twitter/statuses/1522239690312663042;2022-05-05 15:39:58+00:00;onlyfuturescry1;False;;212;160;4109;0;0;[];recent;[];"$LUNA, first small spot accumulation entry between 80-81 (5%)
second entry between 75-80 (15%) 
It falls below you… https://t.co/RidhkVbKeU";$LUNA first small spot accumulation entry between 80-81 (5%) second entry between 75-80 (15% It falls below you https://t.co/RidhkVbKeU;[{'label': 'Neutral', 'score': 0.876956045627594}];Neutral;0.876956045627594
2368;1522239689695981568;https://twitter.com/twitter/statuses/1522239689695981568;2022-05-05 15:39:58+00:00;78LINKAlexand;False;Halaula;470;31;425;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
2369;1522239681035137024;https://twitter.com/twitter/statuses/1522239681035137024;2022-05-05 15:39:56+00:00;SchwarzHorn;False;Pingtung County, Taiwan;5002;441;31104;0;241;[];recent;[{'screen_name': 'VadimYa35764635', 'name': 'Yakovlev-Vad💙💛', 'id': 1264864184635981824, 'id_str': '1264864184635981824', 'indices': [3, 19]}];RT @VadimYa35764635: Despite the fact that Luna did act a bit unfair, I am absolutely sure this is a start of fun for both)) https://t.co/d…;RT Despite the fact that Luna did act a bit unfair I am absolutely sure this is a start of fun for both) https://t.co/d…;[{'label': 'Positive', 'score': 0.7985930442810059}];Positive;0.7985930442810059
2370;1522239672449212418;https://twitter.com/twitter/statuses/1522239672449212418;2022-05-05 15:39:54+00:00;Marti130719;False;;5001;595;19879;0;600;[{'text': 'GIVEAWAY', 'indices': [23, 32]}, {'text': 'AVAX', 'indices': [54, 59]}];recent;[{'screen_name': 'Avaxfamily', 'name': 'Avaxgiveaway🔺️🎁', 'id': 1504111796713672707, 'id_str': '1504111796713672707', 'indices': [3, 14]}, {'screen_name': 'Avaxfamily', 'name': 'Avaxgiveaway🔺️🎁', 'id': 1504111796713672707, 'id_str': '1504111796713672707', 'indices': [98, 109]}];"RT @Avaxfamily: 🎁$135  #GIVEAWAY 🎁 

1 Winners $135 2 #AVAX 
To enter ⚡

🔺️RT &amp; Like
🔺️Follow @Avaxfamily  
🔺️Tag 2 friends

48h🕣
Good luck…";RT 🎁$135 #GIVEAWAY 1 Winners $135 2 #AVAX To enter ⚡ 🔺️RT &amp Like 🔺️Follow 🔺️Tag 2 friends 48h🕣 Good luck…;[{'label': 'Positive', 'score': 0.8009332418441772}];Positive;0.8009332418441772
2371;1522239672193527809;https://twitter.com/twitter/statuses/1522239672193527809;2022-05-05 15:39:54+00:00;FTM84PaulaSt;False;Sássari;467;28;434;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
2372;1522239671157370880;https://twitter.com/twitter/statuses/1522239671157370880;2022-05-05 15:39:54+00:00;Duncleosa;False;;595;840;6779;0;781;[];recent;[{'screen_name': 'CapyDiem', 'name': 'Capy Diem 🔞', 'id': 1058204213346471936, 'id_str': '1058204213346471936', 'indices': [3, 12]}, {'screen_name': 'msbnsfw', 'name': '🔞 msbnsfw 🔞', 'id': 995902368175845377, 'id_str': '995902368175845377', 'indices': [48, 56]}];RT @CapyDiem: Luna and Vinyl colored sketch for @msbnsfw https://t.co/bj03am8zKH;RT Luna and Vinyl colored sketch for https://t.co/bj03am8zKH;[{'label': 'Neutral', 'score': 0.8954938054084778}];Neutral;0.8954938054084778
2373;1522239661980020737;https://twitter.com/twitter/statuses/1522239661980020737;2022-05-05 15:39:51+00:00;SophiaW61RUNE;False;Reynosa;443;41;435;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
2374;1522239659954384896;https://twitter.com/twitter/statuses/1522239659954384896;2022-05-05 15:39:51+00:00;OmidiNariman;False;;3042;1150;18408;0;66;[];recent;[{'screen_name': 'SHBackpacker', 'name': 'Ryan Newburn', 'id': 2177874997, 'id_str': '2177874997', 'indices': [3, 16]}, {'screen_name': 'SuperRare', 'name': 'SuperRare 💎', 'id': 980935731794403328, 'id_str': '980935731794403328', 'indices': [50, 60]}];"RT @SHBackpacker: 'Luna's Throne' is now LIVE  on @SuperRare!

Reserve is met at 0.1 ETH
Link and story of one of the luckiest photographs…";RT 'Luna's Throne is now LIVE on ! Reserve is met at 0.1 ETH Link and story of one of the luckiest photographs…;[{'label': 'Positive', 'score': 0.8812184929847717}];Positive;0.8812184929847717
2375;1522239659660947456;https://twitter.com/twitter/statuses/1522239659660947456;2022-05-05 15:39:51+00:00;mahalimajhoy;False;Republic of the Philippines;2644;1908;270781;0;559;[];recent;[{'screen_name': 'onlymahalima', 'name': 'ً', 'id': 1456677616963170305, 'id_str': '1456677616963170305', 'indices': [3, 16]}];"RT @onlymahalima: P: La Luna

K: ""Sun, stay just as you are and always shine for me."", Bulan

The rest of SB19: *dances to sun and moon*

.…";"RT P La Luna K ""Sun stay just as you are and always shine for me."" Bulan The rest of SB19 *dances to sun and moon* .…";[{'label': 'Positive', 'score': 0.5671422481536865}];Positive;0.5671422481536865
2376;1522239649250381824;https://twitter.com/twitter/statuses/1522239649250381824;2022-05-05 15:39:48+00:00;79SANDDanaSte;False;Durham;517;45;469;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
2377;1522239641184788481;https://twitter.com/twitter/statuses/1522239641184788481;2022-05-05 15:39:46+00:00;vs01_luna;False;Chennai, India;555;2;699;0;33463;[];recent;[{'screen_name': 'doombooNFT', 'name': 'DoomBoo (raffle LIVE)', 'id': 1456046846372196353, 'id_str': '1456046846372196353', 'indices': [3, 14]}, {'screen_name': 'FlipprTool', 'name': 'Flippr', 'id': 1492064143134064644, 'id_str': '1492064143134064644', 'indices': [65, 76]}];"RT @doombooNFT: 🐬DoomBoo x Flippr WL GIVEAWAY🐬

2 x WL spots for @FlipprTool 

Auto Minter, Mass Bidding, Collection Analytics, Floor Sweep…";RT 🐬DoomBoo x Flippr WL GIVEAWAY🐬 2 x WL spots for Auto Minter Mass Bidding Collection Analytics Floor Sweep…;[{'label': 'Neutral', 'score': 0.9366545677185059}];Neutral;0.9366545677185059
2378;1522239630866882560;https://twitter.com/twitter/statuses/1522239630866882560;2022-05-05 15:39:44+00:00;HISMECHANlCS;False;             ♡       ♡       ♡;337;229;2420;0;0;[];recent;[];"james. michael.
fucking —- james
we need to calm
down or it'll get
poke riled up.

we just ...

[  luna exhaled.  ]… https://t.co/HMCKhRKfdB";james michael. fucking — james we need to calm down or it'll get poke riled up. we just ... luna exhaled ] https://t.co/HMCKhRKfdB;[{'label': 'Negative', 'score': 0.7625583410263062}];Negative;0.7625583410263062
2379;1522239630397304837;https://twitter.com/twitter/statuses/1522239630397304837;2022-05-05 15:39:44+00:00;RaviRan07305236;False;everywhere ;2360;349;21865;0;236;[];recent;[{'screen_name': 'CNBC', 'name': 'CNBC', 'id': 20402945, 'id_str': '20402945', 'indices': [3, 8]}];RT @CNBC: Luna Foundation Guard bolsters stablecoin reserve by raising $1.5 billion in bitcoin https://t.co/zzZcH2Yok7;RT Luna Foundation Guard bolsters stablecoin reserve by raising $1.5 billion in bitcoin https://t.co/zzZcH2Yok7;[{'label': 'Neutral', 'score': 0.55604487657547}];Neutral;0.55604487657547
2380;1522239621576470528;https://twitter.com/twitter/statuses/1522239621576470528;2022-05-05 15:39:42+00:00;blue_bird_luna;False;she/her/any | adult;430;249;10780;0;36;[];recent;[{'screen_name': 'ZeldaMOMOe', 'name': '.zelda//MOMO', 'id': 43691401, 'id_str': '43691401', 'indices': [3, 14]}, {'screen_name': 'SpikeChunsoft_e', 'name': 'Spike Chunsoft, Inc.', 'id': 4760977027, 'id_str': '4760977027', 'indices': [22, 38]}];RT @ZeldaMOMOe: I saw @SpikeChunsoft_e teased Ota will be in nirvanA Initiative with a video of him serving omurice at the diner, but they…;RT I saw _e teased Ota will be in nirvanA Initiative with a video of him serving omurice at the diner but they…;[{'label': 'Neutral', 'score': 0.9232944846153259}];Neutral;0.9232944846153259
2381;1522239602681073664;https://twitter.com/twitter/statuses/1522239602681073664;2022-05-05 15:39:37+00:00;emilywhbch6;False;York;654;62;567;0;4848;[];recent;[{'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [3, 12]}, {'screen_name': 'Zooversenft', 'name': 'Zooverse', 'id': 1469341737952980997, 'id_str': '1469341737952980997', 'indices': [92, 104]}, {'screen_name': 'ZV_OPNATURE', 'name': 'Operation Nature', 'id': 1507328783115866112, 'id_str': '1507328783115866112', 'indices': [107, 119]}, {'screen_name': 'p11_luna', 'name': 'Luna | P11', 'id': 950667471375122432, 'id_str': '950667471375122432', 'indices': [126, 135]}];"RT @p11_luna: 🐯Zooverse x Phantoms🐯

1x Zooverse WL, Courtesy of the team

Rules : 
🐼Follow @Zooversenft , @ZV_OPNATURE &amp; @p11_luna 
🦁Like…";RT _luna 🐯Zooverse x Phantoms🐯 1x Zooverse WL Courtesy of the team Rules 🐼Follow _OPNATURE &amp _luna 🦁Like…;[{'label': 'Neutral', 'score': 0.9296744465827942}];Neutral;0.9296744465827942
2382;1522239599950671872;https://twitter.com/twitter/statuses/1522239599950671872;2022-05-05 15:39:37+00:00;cryptokamann;False;SOLANA;2911;75;11862;0;600;[{'text': 'GIVEAWAY', 'indices': [23, 32]}, {'text': 'AVAX', 'indices': [54, 59]}];recent;[{'screen_name': 'Avaxfamily', 'name': 'Avaxgiveaway🔺️🎁', 'id': 1504111796713672707, 'id_str': '1504111796713672707', 'indices': [3, 14]}, {'screen_name': 'Avaxfamily', 'name': 'Avaxgiveaway🔺️🎁', 'id': 1504111796713672707, 'id_str': '1504111796713672707', 'indices': [98, 109]}];"RT @Avaxfamily: 🎁$135  #GIVEAWAY 🎁 

1 Winners $135 2 #AVAX 
To enter ⚡

🔺️RT &amp; Like
🔺️Follow @Avaxfamily  
🔺️Tag 2 friends

48h🕣
Good luck…";RT 🎁$135 #GIVEAWAY 1 Winners $135 2 #AVAX To enter ⚡ 🔺️RT &amp Like 🔺️Follow 🔺️Tag 2 friends 48h🕣 Good luck…;[{'label': 'Positive', 'score': 0.8009332418441772}];Positive;0.8009332418441772
2383;1522239599090991104;https://twitter.com/twitter/statuses/1522239599090991104;2022-05-05 15:39:36+00:00;Isabelleee_Luna;False;;347;434;2801;5;1;[{'text': 'MTishavingamoment', 'indices': [64, 82]}];recent;[];P'pla, I believe, is impressed with the interfans voice actors. #MTishavingamoment;P'pla I believe is impressed with the interfans voice actors #MTishavingamoment;[{'label': 'Positive', 'score': 0.862529456615448}];Positive;0.862529456615448
2384;1522239588097732608;https://twitter.com/twitter/statuses/1522239588097732608;2022-05-05 15:39:34+00:00;cudokub;False;phuket, thailand;177;610;2315;1;0;[];recent;[];So many new project. So little luna left. https://t.co/gGxB2sZRUH;So many new project So little luna left https://t.co/gGxB2sZRUH;[{'label': 'Neutral', 'score': 0.5800182819366455}];Neutral;0.5800182819366455
2385;1522239587120123906;https://twitter.com/twitter/statuses/1522239587120123906;2022-05-05 15:39:34+00:00;just_mahalima;False;SB19;868;848;54125;0;559;[];recent;[{'screen_name': 'onlymahalima', 'name': 'ً', 'id': 1456677616963170305, 'id_str': '1456677616963170305', 'indices': [3, 16]}];"RT @onlymahalima: P: La Luna

K: ""Sun, stay just as you are and always shine for me."", Bulan

The rest of SB19: *dances to sun and moon*

.…";"RT P La Luna K ""Sun stay just as you are and always shine for me."" Bulan The rest of SB19 *dances to sun and moon* .…";[{'label': 'Positive', 'score': 0.5671422481536865}];Positive;0.5671422481536865
2386;1522239585299927042;https://twitter.com/twitter/statuses/1522239585299927042;2022-05-05 15:39:33+00:00;luna__espinola;False;Angra do Heroísmo, Portugal;212;288;485;0;4;[];recent;[{'screen_name': 'xana_lopessss', 'name': 'Alexandra', 'id': 1172251657071136792, 'id_str': '1172251657071136792', 'indices': [3, 17]}];RT @xana_lopessss: Wish I could explain it better;RT _lopessss Wish I could explain it better;[{'label': 'Neutral', 'score': 0.4558633267879486}];Neutral;0.4558633267879486
