;id;url;created_at;username;verified;location;following;followers;total_tweets;favorite_count;retweet_count;hashtags;tweet_type;mentions;raw_text;text;sentiment_dict;sentiment_roberta;score_roberta;date
915;1522249094969835522;https://twitter.com/twitter/statuses/1522249094969835522;2022-05-05 16:17:20+00:00;0xCha0s;False;;411;7654;4493;16;2;[];recent;[];"$UST now has almost double the $BTC reserves now 👀

$luna 🌕 https://t.co/xtIFLZoQHc";$UST now has almost double the $BTC reserves now 👀 $luna https://t.co/xtIFLZoQHc;[{'label': 'Positive', 'score': 0.7498628497123718}];Positive;0.7498628497123718;2022-05-05
852;1522249482049622016;https://twitter.com/twitter/statuses/1522249482049622016;2022-05-05 16:18:53+00:00;Luna_Kitsuna;False;France;484;597;43220;5;0;[];recent;[];Why are black cats radiating chaos energy;Why are black cats radiating chaos energy;[{'label': 'Negative', 'score': 0.8660625219345093}];Negative;0.8660625219345093;2022-05-05
867;1522249363350818818;https://twitter.com/twitter/statuses/1522249363350818818;2022-05-05 16:18:24+00:00;CryptoMenn2;False;;33;2092;70;5;2;[];recent;[];The Luna Foundation has purchased $1.5 billion worth of Bitcoins to supplement the reserves of the TerraUSD (UST) s… https://t.co/OL3IZekXPy;The Luna Foundation has purchased $1.5 billion worth of Bitcoins to supplement the reserves of the TerraUSD (UST s https://t.co/OL3IZekXPy;[{'label': 'Neutral', 'score': 0.8761212825775146}];Neutral;0.8761212825775146;2022-05-05
875;1522249333546102784;https://twitter.com/twitter/statuses/1522249333546102784;2022-05-05 16:18:17+00:00;LlanviewPA;False;;60;39;248;24;3;[{'text': 'OLTL', 'indices': [7, 12]}];recent;[{'screen_name': 'KassieDePaiva', 'name': 'Kassie DePaiva', 'id': 38184021, 'id_str': '38184021', 'indices': [58, 72]}, {'screen_name': 'jimdepaiva', 'name': 'James  DePaiva', 'id': 2562156888, 'id_str': '2562156888', 'indices': [86, 97]}];One of #OLTL’s classic storylines was in 1994 when Blair (@KassieDePaiva) used Max’s (@jimdepaiva) gambling addicti… https://t.co/uA75JGUsIZ;One of #OLTL’s classic storylines was in 1994 when Blair ( used Max’s ( gambling addicti https://t.co/uA75JGUsIZ;[{'label': 'Neutral', 'score': 0.6740388870239258}];Neutral;0.6740388870239258;2022-05-05
871;1522249347609595905;https://twitter.com/twitter/statuses/1522249347609595905;2022-05-05 16:18:21+00:00;HungRoyalSluts;False;;215;488;191;5;0;[];recent;[];From how the poll is going, I’m gonna be changing my account to a Triple Muse for Chrysalis, Luna, and Celestia. So… https://t.co/qE60QWN8wY;From how the poll is going I’m gonna be changing my account to a Triple Muse for Chrysalis Luna and Celestia So https://t.co/qE60QWN8wY;[{'label': 'Neutral', 'score': 0.8942212462425232}];Neutral;0.8942212462425232;2022-05-05
977;1522248584934174720;https://twitter.com/twitter/statuses/1522248584934174720;2022-05-05 16:15:19+00:00;luna_rescue_dog;False;Florida, USA;2543;5827;6136;6;0;[];recent;[{'screen_name': 'PlymIngrid', 'name': 'Legolas_the_Afghanhound', 'id': 1357366494938746883, 'id_str': '1357366494938746883', 'indices': [0, 11]}];@PlymIngrid Hello Ingrid, I hope you and Legolas are having a nice day. https://t.co/0E3S9Vudnx;Hello Ingrid I hope you and Legolas are having a nice day https://t.co/0E3S9Vudnx;[{'label': 'Positive', 'score': 0.9676865935325623}];Positive;0.9676865935325623;2022-05-05
984;1522248544782098432;https://twitter.com/twitter/statuses/1522248544782098432;2022-05-05 16:15:09+00:00;RosaLarosaVarg1;False;;20;3;6259;8;11;[{'text': 'Yours_Jin', 'indices': [53, 63]}, {'text': 'SuperTuna_Jin', 'indices': [91, 105]}];recent;[{'screen_name': 'JinGuatemala', 'name': 'Jin Guatemala🇬🇹', 'id': 1333115086274244608, 'id_str': '1333115086274244608', 'indices': [0, 13]}, {'screen_name': 'BTS_twt', 'name': '방탄소년단', 'id': 335141638, 'id_str': '335141638', 'indices': [14, 22]}];"@JinGuatemala @BTS_twt Por nuestra LUNA 🌙

Listen to #Yours_Jin the best OST of 2021 &amp; #SuperTuna_Jin the global vi… https://t.co/g3p9Chhplk";_twt Por nuestra LUNA 🌙 Listen to #Yours_Jin the best OST of 2021 &amp #SuperTuna_Jin the global vi https://t.co/g3p9Chhplk;[{'label': 'Positive', 'score': 0.9138030409812927}];Positive;0.9138030409812927;2022-05-05
950;1522248866967568385;https://twitter.com/twitter/statuses/1522248866967568385;2022-05-05 16:16:26+00:00;Cathhewat123;False;;9300;58322;275647;7;4;[];recent;[{'screen_name': 'Susan12214', 'name': 'Susan1221', 'id': 1408837188893151232, 'id_str': '1408837188893151232', 'indices': [0, 11]}, {'screen_name': 'crosiglia', 'name': 'Nella Crosiglia', 'id': 1292087054164275200, 'id_str': '1292087054164275200', 'indices': [12, 22]}, {'screen_name': 'KingOfD42055545', 'name': 'King Of Dreams', 'id': 1340608070926430211, 'id_str': '1340608070926430211', 'indices': [23, 39]}, {'screen_name': 'szentandrassym', 'name': '🌞 Sophie S 🌴', 'id': 953137771, 'id_str': '953137771', 'indices': [40, 55]}, {'screen_name': 'Weisssindy2', 'name': 'Weiss sindy', 'id': 1514309344547987462, 'id_str': '1514309344547987462', 'indices': [56, 68]}, {'screen_name': 'Roshank56856946', 'name': 'Roshankhan', 'id': 1338432413815496704, 'id_str': '1338432413815496704', 'indices': [69, 85]}, {'screen_name': 'Alaayous3', 'name': 'alaa amy', 'id': 1291071432202637313, 'id_str': '1291071432202637313', 'indices': [86, 96]}, {'screen_name': 'debratankersle1', 'name': 'debra tankersley', 'id': 743415110, 'id_str': '743415110', 'indices': [97, 113]}];@Susan12214 @crosiglia @KingOfD42055545 @szentandrassym @Weisssindy2 @Roshank56856946 @Alaayous3 @debratankersle1… https://t.co/AdqbdTaq8b;https://t.co/AdqbdTaq8b;[{'label': 'Neutral', 'score': 0.747806191444397}];Neutral;0.747806191444397;2022-05-05
737;1522250268666376193;https://twitter.com/twitter/statuses/1522250268666376193;2022-05-05 16:22:00+00:00;HSydneyHC;False;;900;9956;58616;6;3;[{'text': 'Bitcoin', 'indices': [24, 32]}, {'text': 'btc', 'indices': [33, 37]}];recent;[];"Someone just bought the #Bitcoin
#btc DIP 🎯

The $1.5B worth of BTC that Luna Foundation Guard bought puts their to… https://t.co/GYMTJ16LFP";Someone just bought the #Bitcoin #btc DIP 🎯 The $1.5B worth of BTC that Luna Foundation Guard bought puts their to https://t.co/GYMTJ16LFP;[{'label': 'Positive', 'score': 0.5316902995109558}];Positive;0.5316902995109558;2022-05-05
769;1522250066353926144;https://twitter.com/twitter/statuses/1522250066353926144;2022-05-05 16:21:12+00:00;camilo38237635;False;;894;72;694;7;0;[];recent;[{'screen_name': 'Crypto_Sharif', 'name': 'Sha', 'id': 1456980982335217665, 'id_str': '1456980982335217665', 'indices': [0, 14]}, {'screen_name': 'LFG_org', 'name': 'LFG | Luna Foundation Guard', 'id': 1491939578323906564, 'id_str': '1491939578323906564', 'indices': [15, 23]}, {'screen_name': 'GenesisTrading', 'name': 'Genesis', 'id': 2709931398, 'id_str': '2709931398', 'indices': [24, 39]}];@Crypto_Sharif @LFG_org @GenesisTrading lmaooo LFG is dumping $LUNA on 3AC, everyone so quick to jump to the conclu… https://t.co/BkcH0IYewP;_Sharif _org lmaooo LFG is dumping $LUNA on 3AC everyone so quick to jump to the conclu https://t.co/BkcH0IYewP;[{'label': 'Negative', 'score': 0.6195080280303955}];Negative;0.6195080280303955;2022-05-05
766;1522250071760322561;https://twitter.com/twitter/statuses/1522250071760322561;2022-05-05 16:21:13+00:00;Cathhewat123;False;;9300;58322;275647;6;1;[];recent;[{'screen_name': 'Susan12214', 'name': 'Susan1221', 'id': 1408837188893151232, 'id_str': '1408837188893151232', 'indices': [0, 11]}, {'screen_name': 'crosiglia', 'name': 'Nella Crosiglia', 'id': 1292087054164275200, 'id_str': '1292087054164275200', 'indices': [12, 22]}, {'screen_name': 'KingOfD42055545', 'name': 'King Of Dreams', 'id': 1340608070926430211, 'id_str': '1340608070926430211', 'indices': [23, 39]}, {'screen_name': 'szentandrassym', 'name': '🌞 Sophie S 🌴', 'id': 953137771, 'id_str': '953137771', 'indices': [40, 55]}, {'screen_name': 'Weisssindy2', 'name': 'Weiss sindy', 'id': 1514309344547987462, 'id_str': '1514309344547987462', 'indices': [56, 68]}, {'screen_name': 'Roshank56856946', 'name': 'Roshankhan', 'id': 1338432413815496704, 'id_str': '1338432413815496704', 'indices': [69, 85]}, {'screen_name': 'Alaayous3', 'name': 'alaa amy', 'id': 1291071432202637313, 'id_str': '1291071432202637313', 'indices': [86, 96]}, {'screen_name': 'debratankersle1', 'name': 'debra tankersley', 'id': 743415110, 'id_str': '743415110', 'indices': [97, 113]}];@Susan12214 @crosiglia @KingOfD42055545 @szentandrassym @Weisssindy2 @Roshank56856946 @Alaayous3 @debratankersle1… https://t.co/A3eyGPJosO;https://t.co/A3eyGPJosO;[{'label': 'Neutral', 'score': 0.7983337044715881}];Neutral;0.7983337044715881;2022-05-05
760;1522250092228452355;https://twitter.com/twitter/statuses/1522250092228452355;2022-05-05 16:21:18+00:00;Shigeo808;False;;557;41180;6534;40;1;[];recent;[];"7/
No one knows what the markets will do tomorrow

What I do know is that the market can't up or down forever, and… https://t.co/yaRTjWzWc8";7/ No one knows what the markets will do tomorrow What I do know is that the market can't up or down forever and https://t.co/yaRTjWzWc8;[{'label': 'Neutral', 'score': 0.7581427097320557}];Neutral;0.7581427097320557;2022-05-05
759;1522250100621254661;https://twitter.com/twitter/statuses/1522250100621254661;2022-05-05 16:21:20+00:00;lunaterraluna;False;Metaverse;3562;9010;8593;5;0;[];recent;[{'screen_name': 'MagisterIR', 'name': 'Joseph Holleman', 'id': 1020527971, 'id_str': '1020527971', 'indices': [0, 11]}];@MagisterIR My own analysis showed this. I told you I don't trade in and out of crypto. I've managed my long term s… https://t.co/LgRIhCdL75;My own analysis showed this I told you I don't trade in and out of crypto I've managed my long term s https://t.co/LgRIhCdL75;[{'label': 'Neutral', 'score': 0.7626153826713562}];Neutral;0.7626153826713562;2022-05-05
734;1522250272583659521;https://twitter.com/twitter/statuses/1522250272583659521;2022-05-05 16:22:01+00:00;LyraBlazeJW;False;Atlanta, GA;680;1105;12475;75;17;[];recent;[{'screen_name': '432Black', 'name': 'Black_Saiyan_432', 'id': 1295001116707520514, 'id_str': '1295001116707520514', 'indices': [23, 32]}, {'screen_name': 'EmilySaiyan', 'name': 'Saiyan Emily', 'id': 1338486019126145024, 'id_str': '1338486019126145024', 'indices': [78, 90]}, {'screen_name': 'LunaTheMother', 'name': '🤍𝐿𝑈𝑁𝐴🌙 (May 29th 🎂)💜 🎗', 'id': 1500727911183052802, 'id_str': '1500727911183052802', 'indices': [98, 112]}];"I wanna thank my homie @432Black for this really hot gift,this is Lyra,Emily (@EmilySaiyan) Luna (@LunaTheMother) &amp;… https://t.co/WxtH1TQRZv";"I wanna thank my homie for this really hot gift,this is Lyra,Emily ( Luna ( &amp; https://t.co/WxtH1TQRZv";[{'label': 'Positive', 'score': 0.9793007373809814}];Positive;0.9793007373809814;2022-05-05
770;1522250061647781890;https://twitter.com/twitter/statuses/1522250061647781890;2022-05-05 16:21:11+00:00;Shigeo808;False;;557;41180;6534;16;0;[];recent;[];"2/
The greatest risk/reward trades are found at reversals of the market and very close to defined levels of support… https://t.co/ZRK1g3I78h";2/ The greatest risk/reward trades are found at reversals of the market and very close to defined levels of support https://t.co/ZRK1g3I78h;[{'label': 'Neutral', 'score': 0.7677404284477234}];Neutral;0.7677404284477234;2022-05-05
814;1522249728909619202;https://twitter.com/twitter/statuses/1522249728909619202;2022-05-05 16:19:52+00:00;Crypto__Diva;False;Crypto Space;131;28451;2129;17;4;[];recent;[];"You can only get PAID  with one
Which ?

$BTC 
$ETH 
$BNB 
$VET
$KASTA
$XRP
$LINK
$AVAX
$ADA
$MATIC
$LTC
$SOL… https://t.co/vwOY9l9fu3";You can only get PAID with one Which ? $BTC $ETH $BNB $VET $KASTA $XRP $LINK $AVAX $ADA $MATIC $LTC $SOL https://t.co/vwOY9l9fu3;[{'label': 'Neutral', 'score': 0.825343668460846}];Neutral;0.825343668460846;2022-05-05
834;1522249637054271493;https://twitter.com/twitter/statuses/1522249637054271493;2022-05-05 16:19:30+00:00;DAGUpdates;False;;45;1771;304;85;28;[];recent;[];"Constellation Network - $DAG

The Hypergraph – A Protocol for Mobility

🚘🌐

A short thread 🧵👇

$ETH $SOL $LUNA… https://t.co/R2KxzEtOjj";Constellation Network $DAG The Hypergraph A Protocol for Mobility 🚘🌐 A short thread 🧵👇 $ETH $SOL $LUNA https://t.co/R2KxzEtOjj;[{'label': 'Neutral', 'score': 0.9163782596588135}];Neutral;0.9163782596588135;2022-05-05
806;1522249800187588610;https://twitter.com/twitter/statuses/1522249800187588610;2022-05-05 16:20:09+00:00;wochb;False;;93;83;49;12;0;[];recent;[];"Today we gonna short $LUNA LIVE 🔴👇

Just kidding DEVS &amp; HODLERS MEETING below 😀

https://t.co/x5uXJDF0w5

$bigsb… https://t.co/ieSmfE6Fe7";Today we gonna short $LUNA LIVE 🔴👇 Just kidding DEVS &amp HODLERS MEETING below 😀 https://t.co/x5uXJDF0w5 $bigsb https://t.co/ieSmfE6Fe7;[{'label': 'Positive', 'score': 0.598319947719574}];Positive;0.598319947719574;2022-05-05
801;1522249825307217924;https://twitter.com/twitter/statuses/1522249825307217924;2022-05-05 16:20:15+00:00;Susan12214;False;Canada….;1738;2688;31111;8;4;[];recent;[{'screen_name': 'Cathhewat123', 'name': '🌺 CATHY 🌺', 'id': 3030599134, 'id_str': '3030599134', 'indices': [0, 13]}, {'screen_name': 'crosiglia', 'name': 'Nella Crosiglia', 'id': 1292087054164275200, 'id_str': '1292087054164275200', 'indices': [14, 24]}, {'screen_name': 'KingOfD42055545', 'name': 'King Of Dreams', 'id': 1340608070926430211, 'id_str': '1340608070926430211', 'indices': [25, 41]}, {'screen_name': 'szentandrassym', 'name': '🌞 Sophie S 🌴', 'id': 953137771, 'id_str': '953137771', 'indices': [42, 57]}, {'screen_name': 'Weisssindy2', 'name': 'Weiss sindy', 'id': 1514309344547987462, 'id_str': '1514309344547987462', 'indices': [58, 70]}, {'screen_name': 'Roshank56856946', 'name': 'Roshankhan', 'id': 1338432413815496704, 'id_str': '1338432413815496704', 'indices': [71, 87]}, {'screen_name': 'Alaayous3', 'name': 'alaa amy', 'id': 1291071432202637313, 'id_str': '1291071432202637313', 'indices': [88, 98]}, {'screen_name': 'debratankersle1', 'name': 'debra tankersley', 'id': 743415110, 'id_str': '743415110', 'indices': [99, 115]}];@Cathhewat123 @crosiglia @KingOfD42055545 @szentandrassym @Weisssindy2 @Roshank56856946 @Alaayous3 @debratankersle1… https://t.co/jaumgxgnaD;https://t.co/jaumgxgnaD;[{'label': 'Neutral', 'score': 0.811915934085846}];Neutral;0.811915934085846;2022-05-05
996;1522248470224064512;https://twitter.com/twitter/statuses/1522248470224064512;2022-05-05 16:14:51+00:00;Future5oul;False;O A S I S;783;1129;2710;35;1;[];recent;[{'screen_name': 'CNBC', 'name': 'CNBC', 'id': 20402945, 'id_str': '20402945', 'indices': [0, 5]}];"@CNBC $BTC 🤝 $LUNA

Decentralized Stablecoin Backed By Decentarlized Reserves https://t.co/j39TEkwSdh";$BTC $LUNA Decentralized Stablecoin Backed By Decentarlized Reserves https://t.co/j39TEkwSdh;[{'label': 'Neutral', 'score': 0.6684580445289612}];Neutral;0.6684580445289612;2022-05-05
1211;1522246966046044160;https://twitter.com/twitter/statuses/1522246966046044160;2022-05-05 16:08:53+00:00;TajoCrypto;False;;687;1767;11175;18;5;[];recent;[{'screen_name': 'Blockworks_', 'name': 'Blockworks', 'id': 989912836901089282, 'id_str': '989912836901089282', 'indices': [0, 12]}];@Blockworks_ The $1.5 billion worth of Bitcoin that Luna Foundation Guard bought puts their total Bitcoin holdings… https://t.co/S3mAJfRENV;The $1.5 billion worth of Bitcoin that Luna Foundation Guard bought puts their total Bitcoin holdings https://t.co/S3mAJfRENV;[{'label': 'Neutral', 'score': 0.8774634003639221}];Neutral;0.8774634003639221;2022-05-05
1186;1522247113547165697;https://twitter.com/twitter/statuses/1522247113547165697;2022-05-05 16:09:28+00:00;MetaGYM_game;False;Terra;1;1352;12;88;20;[];recent;[];"Welcome everybody! 👊
Awesome adventure is just around the corner,
YOU don't want to miss it 🏃
Stay tuned!… https://t.co/naYD7fiCdY";Welcome everybody 👊 Awesome adventure is just around the corner, YOU don't want to miss it 🏃 Stay tuned! https://t.co/naYD7fiCdY;[{'label': 'Positive', 'score': 0.9897779822349548}];Positive;0.9897779822349548;2022-05-05
1295;1522246370291335171;https://twitter.com/twitter/statuses/1522246370291335171;2022-05-05 16:06:31+00:00;EmilySaiyan;False;;809;603;1480;37;5;[];recent;[{'screen_name': 'LyraBlazeJW', 'name': '🔞🔥Jamel🔥🔞', 'id': 1427243980182462465, 'id_str': '1427243980182462465', 'indices': [23, 35]}, {'screen_name': 'LunaTheMother', 'name': '🤍𝐿𝑈𝑁𝐴🌙 (May 29th 🎂)💜 🎗', 'id': 1500727911183052802, 'id_str': '1500727911183052802', 'indices': [41, 55]}, {'screen_name': 'Puritygof', 'name': 'Lucina', 'id': 1463420238276399110, 'id_str': '1463420238276399110', 'indices': [67, 77]}];Me and my friends Lyra @LyraBlazeJW Luna @LunaTheMother and Lucina @Puritygof and looking sexy outside of Caspule C… https://t.co/QX7o34QsvI;Me and my friends Lyra Luna and Lucina and looking sexy outside of Caspule C https://t.co/QX7o34QsvI;[{'label': 'Positive', 'score': 0.7406907081604004}];Positive;0.7406907081604004;2022-05-05
1290;1522246393934585858;https://twitter.com/twitter/statuses/1522246393934585858;2022-05-05 16:06:36+00:00;IamGrxxt;False;;117;786;1287;13;1;[];recent;[];"Ignore the news, clear the noise, and just trade what the charts say. Nothing says ""Buy"" about this chart.… https://t.co/0drXLWfg85";"Ignore the news clear the noise and just trade what the charts say Nothing says ""Buy about this chart. https://t.co/0drXLWfg85";[{'label': 'Neutral', 'score': 0.6168830990791321}];Neutral;0.6168830990791321;2022-05-05
1286;1522246406890786816;https://twitter.com/twitter/statuses/1522246406890786816;2022-05-05 16:06:40+00:00;crosiglia;False;;4716;4882;88023;6;2;[];recent;[{'screen_name': 'Susan12214', 'name': 'Susan1221', 'id': 1408837188893151232, 'id_str': '1408837188893151232', 'indices': [0, 11]}, {'screen_name': 'KingOfD42055545', 'name': 'King Of Dreams', 'id': 1340608070926430211, 'id_str': '1340608070926430211', 'indices': [12, 28]}, {'screen_name': 'Cathhewat123', 'name': '🌺 CATHY 🌺', 'id': 3030599134, 'id_str': '3030599134', 'indices': [29, 42]}, {'screen_name': 'szentandrassym', 'name': '🌞 Sophie S 🌴', 'id': 953137771, 'id_str': '953137771', 'indices': [43, 58]}, {'screen_name': 'Weisssindy2', 'name': 'Weiss sindy', 'id': 1514309344547987462, 'id_str': '1514309344547987462', 'indices': [59, 71]}, {'screen_name': 'Roshank56856946', 'name': 'Roshankhan', 'id': 1338432413815496704, 'id_str': '1338432413815496704', 'indices': [72, 88]}, {'screen_name': 'Alaayous3', 'name': 'alaa amy', 'id': 1291071432202637313, 'id_str': '1291071432202637313', 'indices': [89, 99]}];@Susan12214 @KingOfD42055545 @Cathhewat123 @szentandrassym @Weisssindy2 @Roshank56856946 @Alaayous3… https://t.co/LV9kA33VTx;https://t.co/LV9kA33VTx;[{'label': 'Neutral', 'score': 0.7757145166397095}];Neutral;0.7757145166397095;2022-05-05
1233;1522246775767281666;https://twitter.com/twitter/statuses/1522246775767281666;2022-05-05 16:08:07+00:00;Susan12214;False;Canada….;1738;2688;31111;6;1;[];recent;[{'screen_name': 'crosiglia', 'name': 'Nella Crosiglia', 'id': 1292087054164275200, 'id_str': '1292087054164275200', 'indices': [0, 10]}, {'screen_name': 'KingOfD42055545', 'name': 'King Of Dreams', 'id': 1340608070926430211, 'id_str': '1340608070926430211', 'indices': [11, 27]}, {'screen_name': 'Cathhewat123', 'name': '🌺 CATHY 🌺', 'id': 3030599134, 'id_str': '3030599134', 'indices': [28, 41]}, {'screen_name': 'szentandrassym', 'name': '🌞 Sophie S 🌴', 'id': 953137771, 'id_str': '953137771', 'indices': [42, 57]}, {'screen_name': 'Weisssindy2', 'name': 'Weiss sindy', 'id': 1514309344547987462, 'id_str': '1514309344547987462', 'indices': [58, 70]}, {'screen_name': 'Roshank56856946', 'name': 'Roshankhan', 'id': 1338432413815496704, 'id_str': '1338432413815496704', 'indices': [71, 87]}, {'screen_name': 'Alaayous3', 'name': 'alaa amy', 'id': 1291071432202637313, 'id_str': '1291071432202637313', 'indices': [88, 98]}, {'screen_name': 'debratankersle1', 'name': 'debra tankersley', 'id': 743415110, 'id_str': '743415110', 'indices': [99, 115]}];@crosiglia @KingOfD42055545 @Cathhewat123 @szentandrassym @Weisssindy2 @Roshank56856946 @Alaayous3 @debratankersle1… https://t.co/v39xtmQgxx;https://t.co/v39xtmQgxx;[{'label': 'Neutral', 'score': 0.753666877746582}];Neutral;0.753666877746582;2022-05-05
1229;1522246811045535744;https://twitter.com/twitter/statuses/1522246811045535744;2022-05-05 16:08:16+00:00;Diu_Luna;False;In Hell;302;293;10044;8;0;[];recent;[];"1) You’re bi

2) We’re not here for you to fetishize us https://t.co/6SWU6EolvL";1 You’re bi 2 We’re not here for you to fetishize us https://t.co/6SWU6EolvL;[{'label': 'Negative', 'score': 0.5967565774917603}];Negative;0.5967565774917603;2022-05-05
1052;1522248123145494529;https://twitter.com/twitter/statuses/1522248123145494529;2022-05-05 16:13:29+00:00;bTT___;False;London;311;1350;1541;6;2;[];recent;[];The Luna Foundation Guard has acquired an additional 37,863 Bitcoin totalling ~$1.5B in OTC swaps.;The Luna Foundation Guard has acquired an additional 37,863 Bitcoin totalling ~$1.5B in OTC swaps.;[{'label': 'Neutral', 'score': 0.870255708694458}];Neutral;0.870255708694458;2022-05-05
1066;1522248014114398208;https://twitter.com/twitter/statuses/1522248014114398208;2022-05-05 16:13:03+00:00;Cointelegraph;True;New York, New York;799;1694297;84827;66;16;[];recent;[{'screen_name': 'LFG_org', 'name': 'LFG | Luna Foundation Guard', 'id': 1491939578323906564, 'id_str': '1491939578323906564', 'indices': [20, 28]}];Whether up or down, @LFG_org is ready to buy. The Luna Foundation Guard raises $1.5 billion to acquire 37,863 BTC,… https://t.co/n18wJI91XK;Whether up or down _org is ready to buy The Luna Foundation Guard raises $1.5 billion to acquire 37,863 BTC, https://t.co/n18wJI91XK;[{'label': 'Neutral', 'score': 0.8640421628952026}];Neutral;0.8640421628952026;2022-05-05
1123;1522247674954760193;https://twitter.com/twitter/statuses/1522247674954760193;2022-05-05 16:11:42+00:00;PauloBeltrao4;False;;473;23;393;5;0;[];recent;[{'screen_name': 'AlgodTrading', 'name': 'Algod🫐', 'id': 1178640283652767745, 'id_str': '1178640283652767745', 'indices': [0, 13]}];@AlgodTrading On the other hand you’re winning the Luna bet;On the other hand you’re winning the Luna bet;[{'label': 'Neutral', 'score': 0.5545662641525269}];Neutral;0.5545662641525269;2022-05-05
1118;1522247689638977537;https://twitter.com/twitter/statuses/1522247689638977537;2022-05-05 16:11:45+00:00;Tochi_frens;False;🌍 ;905;2976;8477;17;3;[];recent;[];"$ATOM $LUNA and $SCRT holders should be ready for $CLAN airdrop in June ✅🚀💯

Snapshot and claim process TBD";$ATOM $LUNA and $SCRT holders should be ready for $CLAN airdrop in June ✅🚀💯 Snapshot and claim process TBD;[{'label': 'Positive', 'score': 0.636309802532196}];Positive;0.636309802532196;2022-05-05
1134;1522247579999870979;https://twitter.com/twitter/statuses/1522247579999870979;2022-05-05 16:11:19+00:00;Luna_Kettle;False;Glasgow, Scotland;325;1014;1662;12;3;[];recent;[];"Babe. Please stop putting the Lush bath bombs up your ass so you can ""shit rainbows"" 😭";"Babe Please stop putting the Lush bath bombs up your ass so you can ""shit rainbows 😭";[{'label': 'Negative', 'score': 0.8824151158332825}];Negative;0.8824151158332825;2022-05-05
1131;1522247611226652673;https://twitter.com/twitter/statuses/1522247611226652673;2022-05-05 16:11:27+00:00;unbothered_luna;False;not yet home. multi. 7b's;486;357;5514;5;0;[];recent;[];I see some fans here barking about why Chen and Kai are chosen for the HallyuPopFest in London instead of other gro… https://t.co/FuxWkGoHES;I see some fans here barking about why Chen and Kai are chosen for the HallyuPopFest in London instead of other gro https://t.co/FuxWkGoHES;[{'label': 'Neutral', 'score': 0.6118423938751221}];Neutral;0.6118423938751221;2022-05-05
1088;1522247844643627011;https://twitter.com/twitter/statuses/1522247844643627011;2022-05-05 16:12:22+00:00;lunarexxasmr;False;🔞 🤫    ;93;21142;2300;25;4;[];recent;[];I'm LIVE rn on tiktok if you wanna watch me film videos :) https://t.co/WSH8FXYtyz;I'm LIVE rn on tiktok if you wanna watch me film videos : https://t.co/WSH8FXYtyz;[{'label': 'Neutral', 'score': 0.6253697276115417}];Neutral;0.6253697276115417;2022-05-05
1095;1522247807993712640;https://twitter.com/twitter/statuses/1522247807993712640;2022-05-05 16:12:14+00:00;snjjkth;False;asian | she/her - 21 ♡ ;244;793;20664;16;0;[{'text': 'taekook', 'indices': [0, 8]}, {'text': 'taekookau', 'indices': [9, 19]}];recent;[];"#taekook #taekookau 
and innocent until his Luna glares and his alpha kicks him to make that glare go away. 

Taehy… https://t.co/xTTDHkI3vV";#taekook #taekookau and innocent until his Luna glares and his alpha kicks him to make that glare go away Taehy https://t.co/xTTDHkI3vV;[{'label': 'Neutral', 'score': 0.6806027293205261}];Neutral;0.6806027293205261;2022-05-05
253;1522253724403617793;https://twitter.com/twitter/statuses/1522253724403617793;2022-05-05 16:35:44+00:00;porn_videos_06;False;washinton;113;1064;189;15;0;[];recent;[];31  account brazzers lesbian porn brazzers gif brazzers pornosu ava addams brazzers lana rhoades brazzers what is b… https://t.co/kNE0OCj1i4;31 account brazzers lesbian porn brazzers gif brazzers pornosu ava addams brazzers lana rhoades brazzers what is b https://t.co/kNE0OCj1i4;[{'label': 'Neutral', 'score': 0.8812140822410583}];Neutral;0.8812140822410583;2022-05-05
273;1522253574440464387;https://twitter.com/twitter/statuses/1522253574440464387;2022-05-05 16:35:08+00:00;Utoday_en;False;New York, USA;4416;55691;29664;11;3;[];recent;[{'screen_name': 'astroport_fi', 'name': 'Astroport ✦', 'id': 1410977953203302405, 'id_str': '1410977953203302405', 'indices': [25, 38]}];Scam Alert: fake Terra's @astroport_fi app spotted by community $LUNA $ASTRO https://t.co/oqtgbq0cs9;Scam Alert fake Terra's _fi app spotted by community $LUNA $ASTRO https://t.co/oqtgbq0cs9;[{'label': 'Negative', 'score': 0.8188721537590027}];Negative;0.8188721537590027;2022-05-05
268;1522253612201791488;https://twitter.com/twitter/statuses/1522253612201791488;2022-05-05 16:35:17+00:00;NekroXIII;False;O Grove, España;1496;180393;23116;13;0;[];recent;[{'screen_name': 'luna_heretic', 'name': '蜜蜂', 'id': 603668763, 'id_str': '603668763', 'indices': [0, 13]}];"@luna_heretic These are experiments done with the support of an AI.
The idea is to take it to my personal work. Lot… https://t.co/QJNvXIiywD";_heretic These are experiments done with the support of an AI. The idea is to take it to my personal work Lot https://t.co/QJNvXIiywD;[{'label': 'Neutral', 'score': 0.846203625202179}];Neutral;0.846203625202179;2022-05-05
